field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,gdd_at_asof,ndvi_at_gdd_200,ndvi_at_gdd_400,ndvi_at_gdd_600,ndvi_at_gdd_800,ndvi_at_gdd_1000,ndvi_at_gdd_1200,ndvi_at_gdd_1400,ndvi_peak_gdd_at_asof,ndvi_peak_value_at_asof,ndvi_growth_per_100gdd
212,2019,40.0,40.0,2.478,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,49.0,0.4614693877551021,0.727,0.193,0.2125406181627712,0.219,0.681,0.72425,0.0066031914640518,0.69,22.612,209.0,0.534,25.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.4055737704918,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,0.0080482184452402,0.1232149651274652,-0.0891154269972452,0.1232149651274652,0.0683857245223912,12,902.4000000000001,0.29638308457711443,0.5293816964285716,0.6915293263646922,0.7118979954326313,,,,757.9999999999999,0.7227142857142858,0.07089810520050978
213,2019,20.0,40.0,1.9759,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,50.0,0.4677000000000001,0.708,0.168,0.2123704546305818,0.2245,0.67525,0.7064,0.0063126888788153,0.678,23.385000000000005,192.0,0.5399999999999999,28.0,1,99,40__20,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,0.008768024066396,0.0519013116513116,-0.0447945428309065,0.0354986772486773,0.0236664676097711,12,1000.4999999999998,0.366789321789322,0.5246444586803332,0.6619866071428572,0.7005813069908813,0.6814445153061224,,,761.3999999999997,0.7034285714285714,0.07066484444087147
214,2019,40.0,40.0,2.1573,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,50.0,0.4709199999999999,0.72,0.167,0.215985077262296,0.2275,0.6827500000000001,0.7176,0.0064334428830462,0.691,23.545999999999996,193.0,0.5529999999999999,28.0,1,99,40__40,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,0.0112323949463235,0.0542030626780625,-0.0545412337662337,0.0473023148148147,0.0356363790970933,12,1000.4999999999998,0.3694415584415586,0.5276213965406791,0.6671718750000001,0.7130098784194528,0.6904508928571429,,,778.8999999999997,0.7147142857142856,0.07122971683105316
215,2019,40.0,40.0,1.672,productivity_normalized,True,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,50.0,0.4235199999999999,0.717,0.146,0.2114333218771346,0.20025,0.647,0.7136,0.0063278092913157,0.717,21.176,212.0,0.571,23.0,1,99,40__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,454.01,-138.70999999999992,902.3,1108.4,0,0,81,16,0,78.19999999999997,696.98,141.51,2.86,29.8,55.7,5.28,19.2,479.8,72.1,1.65,0,68.2,9.78064516129032,25.9,687.07,113.08,2.28,0,113.2,16.256666666666668,28.4,696.59,121.82,2.32,0,78.2,19.996774193548383,29.8,726.9,147.01,2.86,0,-0.0494280765259614,0.1156,-0.206423494687131,0.1156,0.0335964485976985,12,1002.8999999999999,0.2892387755102041,0.44792047853624223,0.6295275768535263,0.7106383363471971,0.7162857142857143,,,1002.8999999999999,0.7164285714285714,0.05515975820379965
216,2019,40.0,40.0,1.95,productivity_normalized,True,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,47.0,0.5341702127659573,0.737,0.168,0.2171155510712579,0.2705,0.7144999999999999,0.73525,0.00689521262816,0.714,25.105999999999995,195.0,0.569,29.0,1,99,40__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.4,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,-0.0109620259042121,0.113491652097902,-0.1652658074248983,0.0499795454545454,0.0240745113206098,12,1002.8999999999999,0.43838367346938784,0.6837241379310346,0.7093566878980891,0.7300632911392405,0.7236071428571428,,,772.7999999999998,0.7344285714285714,0.07026019957054441
217,2019,40.0,40.0,1.962,productivity_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,57.0,0.4450526315789472,0.715,0.165,0.2243341352702721,0.206,0.649,0.7125999999999999,0.0065895875475607,0.708,25.367999999999995,209.0,0.5499999999999999,29.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.4055737704918,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,0.0275706279196843,0.143286485042735,-0.0947065906315905,0.0975485209235209,0.0584062035042503,12,902.4000000000001,0.30632361516034995,0.618890625,0.6735647943387881,0.7107536158335448,,,,757.9999999999999,0.7118571428571429,0.06951695227744678
218,2019,40.0,40.0,1.7299,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,46.0,0.4626304347826085,0.709,0.147,0.1984155015305937,0.24475,0.6795,0.7032499999999999,0.0062599535205696,0.693,21.280999999999995,200.0,0.5619999999999999,24.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.4055737704918,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,0.011093690329218,0.0966365410052909,-0.0865264985014984,0.0966365410052909,0.069899737453904,12,902.4000000000001,0.3485300311079205,0.5045368303571429,0.6606775762936754,0.6960662268459782,,,,774.5999999999999,0.7001428571428571,0.06696610861576154
219,2019,40.0,40.0,2.273,productivity_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,53.0,0.4221509433962265,0.718,0.163,0.2147913771701675,0.187,0.632,0.7135999999999999,0.0062368519381932,0.718,22.37400000000001,213.0,0.5549999999999999,22.0,1,2,40__40,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,-0.0131089805372366,0.1045998857623856,-0.0882511937557391,0.1045998857623856,0.042882293809673,12,1049.0999999999997,0.2841962481962484,0.4383484945547726,0.5699162946428573,0.7037044072948329,0.7137100340136054,,,1049.0999999999997,0.7147142857142857,0.05742108797850908
220,2019,40.0,40.0,2.7649999999999997,productivity_normalized,True,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,49.0,0.5070816326530612,0.719,0.171,0.1914544584558964,0.308,0.687,0.717,0.0060816153754364,0.711,24.847,193.0,0.5479999999999999,29.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.4055737704918,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,0.0081420575496333,0.0860236772486772,-0.1167053719008264,0.0860236772486772,0.0510284785198492,12,902.4000000000001,0.43923378798755686,0.6001808035714287,0.69606236178682,0.7050887547507266,,,,692.6999999999998,0.7127142857142857,0.07417984004009441
221,2019,40.0,,1.982,productivity_normalized,True,8.0,8.18,,,,,,,47.0,0.5585106382978724,0.741,0.181,0.2012462102025008,0.3365,0.724,0.7395,0.00647570936637,0.712,26.250000000000004,193.0,0.56,30.0,99,99,-1__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.4,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,-0.0006817495201512,0.0414653018278017,-0.0654982782369145,0.0354285353535352,0.016754145746229,12,1002.8999999999999,0.5102102040816328,0.6656903589021816,0.7287315741583257,0.730257685352622,0.7201517857142857,,,735.5999999999999,0.7387142857142858,0.07326561486924574
222,2019,40.0,40.0,2.648,productivity_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,51.0,0.4373725490196078,0.709,0.167,0.2097300749641855,0.202,0.655,0.6952,0.0064119120670201,0.709,22.306,213.0,0.5419999999999999,25.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.4055737704918,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,-0.0184754897159518,0.1292171206108706,-0.1548530303030303,0.1292171206108706,0.0578764770096801,12,902.4000000000001,0.28083890577507603,0.5361185714285714,0.6515103936311367,0.6939467140319716,,,,902.4000000000001,0.6977142857142857,0.059756223530627
223,2019,40.0,40.0,2.651,productivity_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,56.0,0.438,0.745,0.122,0.230115266147828,0.193,0.6815,0.7264,0.0067286386546664,0.705,24.528,191.0,0.623,28.0,1,99,40__40,12.258196721311476,28.4,284.70000000000005,2611.48,21.4055737704918,2.62,1.2865573770491805,16,460.44,-175.73999999999995,849.4000000000001,1049.2,0,0,81,13,0,65.3,700.27,144.45999999999998,2.62,28.4,45.9,4.863333333333333,19.0,486.12,73.82,1.48,0,70.1,9.151612903225804,25.0,693.09,114.07,2.17,0,103.4,15.61,26.6,702.02,122.46,2.13,0,65.3,19.27741935483871,28.4,730.25,150.09,2.62,0,-0.013281652038121,0.1125816290191289,-0.1568645271395272,0.1121329365079365,0.0758885021568845,12,902.4000000000001,0.27928279883381935,0.5670758928571429,0.695687306501548,0.6991309312357268,,,,692.6999999999998,0.7187142857142856,0.086003652664785
224,2019,40.0,40.0,3.961,productivity_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,54.0,0.4867222222222221,0.736,0.159,0.2240788896023721,0.22975,0.7035,0.735,0.0066527273360175,0.716,26.283,199.0,0.577,32.0,1,99,40__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.4,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,0.0035840407095445,0.0675217953342953,-0.1106333464515282,0.0568588293650793,0.0379258844865852,12,1002.8999999999999,0.38598979591836735,0.5641203377902886,0.6886706096451319,0.7325596745027124,0.7229375,,,804.2999999999998,0.7331428571428571,0.07030953645398681
225,2019,40.0,,3.961,productivity_normalized,True,4.0,4.03,,,,,,,48.0,0.5362916666666666,0.75,0.144,0.2074536050877132,0.349,0.7022499999999999,0.73375,0.006102999132357,0.699,25.741999999999997,187.0,0.606,28.0,99,99,-1__40,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.4,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,-0.0213982366930565,0.0547239417989418,-0.1519111111111111,0.0547239417989418,0.0183330478076216,12,956.4999999999999,0.5538857142857144,0.6373933849401832,0.7222323688969259,0.7065207956600362,,,,653.1999999999999,0.7251428571428572,0.0814042514862187
226,2019,40.0,40.0,2.9829999999999997,productivity_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,48.0,0.4801041666666666,0.728,0.144,0.1965769823317035,0.261,0.64775,0.712,0.0061147212284355,0.724,23.045,209.0,0.584,27.0,1,99,40__40,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.6,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,-0.0182098175556444,0.1069798941798941,-0.133620165945166,0.1069798941798941,0.0216041410287243,12,971.1999999999996,0.4180188679245283,0.5473719676549866,0.6385276073619635,0.7001172161172162,,,,971.1999999999996,0.7124285714285714,0.0532369968408483
227,2019,20.0,40.0,1.161,productivity_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,58.0,0.4076896551724138,0.667,0.144,0.2045418941065831,0.195,0.63275,0.6609999999999999,0.0060308338043637,0.666,23.646000000000004,212.0,0.523,24.0,1,99,40__20,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.6,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,-0.0195419020628262,0.0665642857142857,-0.0999047568172567,0.0665642857142857,-0.0199377761942392,12,1017.8999999999996,0.26957951482479786,0.4351671159029651,0.634427072927073,0.6396996336996337,0.6536763536249618,,,1017.8999999999996,0.6554285714285715,0.04990676757705389
228,2019,36.0,16.0,1.468,productivity_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,46.0,0.355195652173913,0.752,0.185,0.1698377255634762,0.19975,0.529,0.6752499999999999,0.0046583084220552,0.752,16.339,213.0,0.567,12.0,2,99,16__36,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.4,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,-0.0791549978469902,0.1371839736652236,-0.1928201899951899,0.1371839736652236,-0.0338780064517668,12,956.4999999999999,0.27548367346938774,0.3347269528501056,0.5025593391094098,0.6532748643761305,,,,956.4999999999999,0.686,0.05463129496402879
229,2019,36.0,16.0,1.468,productivity_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,48.0,0.3707916666666667,0.626,0.081,0.2045092661239474,0.14725,0.59725,0.6194999999999999,0.0058891203569177,0.615,17.798000000000002,187.0,0.545,22.0,2,99,16__36,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.4,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,-0.0071854481571333,0.0819309523809522,-0.080710606060606,0.0791161766474265,0.0553062350528259,12,956.4999999999999,0.3508102040816326,0.42996692470091497,0.5776596356663471,0.6052341772151898,,,,701.0999999999999,0.614,0.06851141856976163
230,2019,44.0,40.0,4.503,productivity_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,56.0,0.5285535714285715,0.761,0.163,0.2119838201072074,0.3175,0.735,0.7584,0.0051845304827322,0.41,29.599000000000004,171.0,0.598,32.0,1,99,40__44,13.242622950819673,29.9,286.7,2603.8899999999994,21.3433606557377,2.99,1.3804918032786886,21,471.6799999999999,-184.97999999999996,946.8,1155.2,0,0,82,15,0,57.6,699.3899999999999,147.41,2.99,29.9,49.4,5.966666666666667,19.9,480.41,76.11,1.51,0,67.3,9.941935483870967,26.0,690.37,115.65,2.34,0,112.4,16.666666666666668,27.9,703.74,126.81,2.34,0,57.6,20.270967741935483,29.9,729.37,153.11,2.99,0,0.0798016779203349,0.2722726662226662,-0.194284196127946,-0.1922428781866281,-0.0097009211981434,12,1049.0999999999997,0.5560505050505054,0.7175586162716209,0.7383437500000001,0.6552910334346503,0.4982789115646258,,,461.40000000000003,0.7557142857142857,0.127333556373369
231,2019,44.0,36.0,4.303,productivity_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,59.0,0.5217627118644068,0.767,0.201,0.2205935244207649,0.2815,0.7435,0.7624,0.0056972044388686,0.396,30.784,178.0,0.5660000000000001,32.0,3,2,36__44,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.6,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,0.0885244702720989,0.257651497113997,-0.180576446007696,-0.180576446007696,0.0377509402090284,12,971.1999999999996,0.49069272237196765,0.7327762803234502,0.7540876424189308,0.652728937728937,,,,523.2999999999998,0.7572857142857143,0.10749625810743395
232,2019,44.0,36.0,3.404,productivity_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,56.0,0.5109107142857142,0.757,0.182,0.2118302282477404,0.27775,0.7224999999999999,0.7494,0.0051968285452487,0.335,28.610999999999997,178.0,0.575,30.0,3,2,36__44,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.6,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,0.0759879518622638,0.3266399320376593,-0.2545399200336701,-0.2545399200336701,-0.0295611335857429,12,971.1999999999996,0.5407789757412399,0.7290646900269543,0.7229027169149868,0.6054358974358967,,,,439.69999999999993,0.7462857142857143,0.1268786510886883
233,2019,40.0,40.0,2.564,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,52.0,0.4968461538461538,0.712,0.191,0.1970194625894945,0.29425,0.6597500000000001,0.7076,0.0059487084623472,0.702,25.836,191.0,0.5209999999999999,31.0,1,99,40__40,12.984426229508198,30.0,278.0,2594.9100000000003,21.269754098360657,3.03,1.3779508196721313,21,460.6,-182.6,916.9,1123.9,1,0,81,16,1,61.7,698.02,143.68999999999997,3.03,30.0,51.4,5.616666666666666,19.3,477.14,73.63,1.45,0,63.1,9.712903225806452,25.9,688.78,113.15,2.28,0,101.8,16.436666666666667,28.5,700.99,124.64,2.3,0,61.7,20.04516129032258,30.0,728.0,149.18,3.03,1,0.0108594777100993,0.1134132275132274,-0.1161321199003017,0.1134132275132274,0.0669568933525964,12,971.1999999999996,0.4317061994609165,0.6024716981132077,0.6603111305872044,0.6984065934065933,,,,733.0999999999996,0.7059999999999998,0.0700793650793651
234,2019,33.0,40.0,0.6081000000000001,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,48.0,0.4971458333333333,0.716,0.181,0.188154966005787,0.30325,0.671,0.7064999999999999,0.005370072684094,0.671,23.863,189.0,0.5349999999999999,27.0,1,99,40__33,12.862295081967211,29.8,315.30000000000007,2590.3599999999997,21.23245901639344,2.86,1.3685245901639342,20,453.30999999999995,-138.00999999999988,902.3,1108.4,0,0,81,16,0,78.19999999999997,696.98,141.35000000000002,2.86,29.8,55.7,5.28,19.2,479.8,71.94,1.65,0,68.2,9.78064516129032,25.9,687.07,112.9,2.28,0,113.2,16.256666666666668,28.4,696.59,121.62,2.32,0,78.2,19.996774193548383,29.8,726.9,146.85,2.86,0,-0.012500953481605,0.0455073412698412,-0.0819967682780181,0.0250055555555555,0.0123100703393127,12,1002.8999999999999,0.4976020408163266,0.5478346235045742,0.697724683544304,0.6639846292947559,0.6669553571428571,,,653.1999999999999,0.699,0.07689069112987215
195,2020,20.0,43.0,1.4514,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,50.0,0.3722999999999999,0.617,0.165,0.152501836054521,0.228,0.52525,0.6042,0.0053429090531082,0.593,18.615,197.0,0.4519999999999999,14.0,2,1,43__20,15.37704918032787,34.6,166.29999999999998,2754.87,22.580901639344265,4.07,1.7613114754098358,45,525.0400000000001,-358.7400000000001,1180.1,1401.9,6,0,91,14,5,71.9,702.2800000000001,144.39,4.07,34.6,32.6,8.476666666666667,26.4,564.9,95.81,2.66,0,14.4,15.65483870967742,29.8,743.2,141.02,2.81,0,47.2,17.04,30.3,722.21,139.34,3.12,1,72.1,20.16774193548387,34.6,724.5600000000001,148.87,4.07,5,-0.0487430444566335,0.047573137973138,-0.1196645521145521,0.047573137973138,-0.0248203295695282,13,1290.2000000000003,0.2067371864776445,0.2487646103896104,0.3916984126984126,0.5336531084656083,0.5605142857142856,0.5739317319848293,,1091.8000000000002,0.59,0.042739338726144646
197,2020,20.0,43.0,1.5651,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,49.0,0.3925714285714285,0.626,0.164,0.1620632277721209,0.231,0.573,0.6154999999999999,0.0057255974063063,0.626,19.236,214.0,0.4619999999999999,18.0,2,1,43__20,15.764754098360656,34.8,178.9,2760.58,22.627704918032787,4.29,1.76655737704918,45,546.01,-367.11,1223.2,1446.9000000000003,6,0,90,14,5,78.80000000000001,706.8300000000002,150.61,4.29,34.8,30.8,9.01,26.2,561.99,99.11,2.82,0,15.3,16.16774193548387,29.9,748.52,147.66,2.92,0,54.0,17.30666666666667,30.6,719.36,143.89,3.23,1,78.8,20.406451612903226,34.8,730.71,155.35,4.29,5,-0.0583751388676168,0.0095201719576719,-0.1522747474747474,-0.042458571983572,-0.0817534623496162,13,1284.7000000000003,0.19663561076604555,0.25100466853408027,0.38620391705069107,0.5500410022779042,0.5784171963867514,0.59016875,,1111.8000000000004,0.6044285714285714,0.0446190052156214
