field_id,year,crop_id,prev_crop_id,target_yield_t_ha,target_source,unit_fix_applied,field_tillable_area,field_calculated_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_p10_max_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_srad_mean_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_gdd_wheat_to_asof,wx_hot_d30_to_asof,wx_hot_d35_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_precip_sum_last30d,wx_srad_sum_last30d,wx_et0_sum_last30d,wx_vpd_max_last30d,wx_temp_max_last30d,wx_apr_precip,wx_apr_temp_mean,wx_apr_temp_max,wx_apr_srad,wx_apr_et0,wx_apr_vpd_max,wx_apr_hot_d30,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_may_hot_d30,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years
213,2017,40.0,40.0,2.4459,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,52.0,0.4712692307692308,0.645,0.169,0.1543166219902613,0.36575,0.60325,0.6408,0.0051419563621165,0.57,24.506,182.0,0.476,27.0,1,99,40__40,15.31885245901639,34.8,170.19999999999996,2680.3900000000003,21.970409836065578,4.17,1.7903278688524589,49,524.3799999999999,-354.17999999999995,1220.8,1439.4999999999998,15,0,80,10,7,62.400000000000006,668.23,138.47,4.17,34.8,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,0.02197022111168745,0.1042373015873016,-0.09080468253968255,-0.08586444444444441,-0.0639800923844674,10
214,2017,40.0,40.0,2.4927,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,52.0,0.4807499999999999,0.663,0.174,0.1531594035135139,0.37625,0.60825,0.6494,0.0049370172408173,0.558,24.999,177.0,0.489,27.0,1,99,40__40,15.31885245901639,34.8,170.19999999999996,2680.3900000000003,21.970409836065578,4.17,1.7903278688524589,49,524.3799999999999,-354.17999999999995,1220.8,1439.4999999999998,15,0,80,10,7,62.400000000000006,668.23,138.47,4.17,34.8,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,0.030831341562046696,0.11928811965811953,-0.1138485714285713,-0.09802611111111104,-0.0735045221984805,10
215,2017,20.0,40.0,3.08,productivity_normalized,False,79.0,78.14849,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,53.0,0.4929245283018867,0.699,0.157,0.1818020745316807,0.337,0.677,0.6927999999999999,0.0062446462109054,0.637,26.124999999999996,195.0,0.5419999999999999,26.0,1,99,40__20,14.765573770491802,35.1,222.4,2645.62,21.685409836065578,4.19,1.7704918032786885,48,493.05,-270.65,1155.4,1368.2,14,1,73,9,6,88.8,659.04,130.79000000000002,4.19,35.1,56.0,5.196666666666667,23.0,531.28,73.51,1.71,0,37.6,13.432258064516128,29.5,726.16,135.7,3.34,0,39.0,20.51,33.1,702.21,147.64,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,136.2,4.19,4,0.021098602355765425,0.09588062770562777,-0.06810714285714287,0.020877500000000104,0.042401350227961335,10
216,2017,20.0,40.0,2.26,productivity_normalized,False,37.0,37.51924,6.4,3.71,242.68,688.96085,7.64,540.0,49.0,0.568265306122449,0.741,0.199,0.17478590700091,0.462,0.718,0.74,0.0060188296504778,0.659,27.845,172.0,0.542,34.0,1,99,40__20,14.765573770491802,35.1,222.4,2645.62,21.685409836065578,4.19,1.7704918032786885,48,492.36,-269.96000000000004,1155.4,1368.2,14,1,73,9,6,88.8,659.04,130.57999999999998,4.19,35.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,0.03171528912744473,0.12030723104056434,-0.02969733766233762,-0.02969733766233762,0.011744984623638453,10
217,2017,20.0,40.0,0.8960000000000001,productivity_normalized,True,408.0,408.48131,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,60.0,0.4101333333333333,0.7,0.159,0.1818127669395695,0.2885,0.61675,0.695,0.005730040177528,0.674,24.607999999999997,200.0,0.5409999999999999,19.0,1,99,40__20,14.264754098360656,33.6,174.2,2691.36,22.06032786885246,3.76,1.6751639344262292,42,510.64,-336.44,1108.2,1323.4,10,0,80,10,4,65.2,670.98,135.07,3.76,33.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,-0.02412080747287692,0.11960185185185185,-0.1785055128205128,0.0485228968253969,0.012325395222061879,10
218,2017,40.0,40.0,1.2974,estimate_normalized,True,39.0,39.30376,7.2,3.87,198.74,289.9543,4.86,390.0,52.0,0.4337692307692308,0.638,0.209,0.1173039469767806,0.3702499999999999,0.499,0.6282,0.0035849135873197,0.638,22.556,211.0,0.429,12.0,1,99,40__40,14.264754098360656,33.6,174.2,2691.36,22.06032786885246,3.76,1.6751639344262292,42,510.64,-336.44,1108.2,1323.4,10,0,80,10,4,65.2,670.98,135.07,3.76,33.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,0.0058356439792697735,0.16653990299823634,-0.1741047435897436,0.03952869047619045,-0.025461988258654932,10
219,2017,44.0,40.0,1.873,productivity_normalized,True,210.0,209.86423,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,54.0,0.509037037037037,0.705,0.19,0.1676640117928713,0.403,0.664,0.6970000000000001,0.0041561712449662,0.499,27.487999999999996,165.0,0.5149999999999999,35.0,1,99,40__44,15.31885245901639,34.8,170.19999999999996,2680.3900000000003,21.970409836065578,4.17,1.7903278688524589,49,524.3799999999999,-354.17999999999995,1220.8,1439.4999999999998,15,0,80,10,7,62.400000000000006,668.23,138.47,4.17,34.8,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,0.09515115485680302,0.2813821869488537,-0.15557357142857142,-0.1287001948051948,-0.09386558050686253,10
220,2017,20.0,40.0,1.93,productivity_normalized,False,25.0,24.0006,7.3,3.74,197.06,380.11444,6.0,420.0,48.0,0.5060416666666666,0.651,0.274,0.1074583171771992,0.471,0.5705,0.6435,0.0033706136210384,0.614,24.29,189.0,0.377,35.0,1,99,40__20,14.264754098360656,33.6,174.2,2691.36,22.06032786885246,3.76,1.6751639344262292,42,510.64,-336.44,1108.2,1323.4,10,0,80,10,4,65.2,670.98,135.07,3.76,33.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,0.025293511349761367,0.17952160493827163,-0.12423161421911433,-0.01173873015873017,-0.027271773159500426,10
221,2017,20.0,,1.06,productivity_normalized,False,8.0,8.18,,,,,,,49.0,0.572734693877551,0.732,0.177,0.1707805341283109,0.467,0.715,0.7304999999999999,0.0058340912698838,0.681,28.064,187.0,0.5549999999999999,35.0,99,99,-1__20,14.765573770491802,35.1,222.4,2645.62,21.685409836065578,4.19,1.7704918032786885,48,492.36,-269.96000000000004,1155.4,1368.2,14,1,73,9,6,88.8,659.04,130.57999999999998,4.19,35.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,0.021426448994442182,0.10539933862433865,-0.05339841269841267,-0.01776071428571424,-0.0033112496620189345,10
222,2017,20.0,40.0,1.664,productivity_normalized,True,62.0,62.12991,6.9,3.725,206.315,278.80506,4.845,420.0,55.0,0.3976181818181818,0.733,0.186,0.1681429576725591,0.279,0.4715,0.7224,0.0055756645392272,0.712,21.869,205.0,0.5469999999999999,13.0,1,99,40__20,14.264754098360656,33.6,174.2,2691.36,22.06032786885246,3.76,1.6751639344262292,42,510.64,-336.44,1108.2,1323.4,10,0,80,10,4,65.2,670.98,135.07,3.76,33.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,-0.05532428317025287,0.1565566483516484,-0.20787211038961034,0.1565566483516484,0.04577951048951051,10
223,2017,20.0,40.0,1.995,productivity_normalized,True,70.0,70.93112,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,53.0,0.3997547169811321,0.734,0.161,0.1594710484945113,0.306,0.49,0.7252,0.0056410254131337,0.724,21.187,205.0,0.573,12.0,1,99,40__20,14.264754098360656,33.6,174.2,2691.36,22.06032786885246,3.76,1.6751639344262292,42,510.64,-336.44,1108.2,1323.4,10,0,80,10,4,65.2,670.98,135.07,3.76,33.6,45.1,4.703333333333333,22.3,549.77,74.68,1.74,0,29.9,12.935483870967742,29.1,735.9300000000001,141.1,3.37,0,32.7,20.023333333333333,32.2,708.03,154.27,3.65,7,66.5,19.274193548387096,33.6,697.63,140.59,3.76,3,-0.06668706878376691,0.13054190476190464,-0.24149166666666666,0.13054190476190464,0.0023143270618270354,10
224,2017,20.0,40.0,0.6639999999999999,productivity_normalized,True,104.0,106.08424,6.5,3.808,191.728,598.903534,18.618,516.0,51.0,0.4789607843137256,0.666,0.187,0.152457510735867,0.419,0.6185,0.6639999999999999,0.0053958185477355,0.657,24.427000000000003,197.0,0.479,24.0,1,99,40__20,14.765573770491802,35.1,222.4,2645.62,21.685409836065578,4.19,1.7704918032786885,48,492.36,-269.96000000000004,1155.4,1368.2,14,1,73,9,6,88.8,659.04,130.57999999999998,4.19,35.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,0.011793872585898743,0.16273514109347442,-0.07500196969696965,-0.025581742424242382,-0.0410980238778315,10
225,2017,20.0,,0.6639999999999999,productivity_normalized,True,4.0,4.03,,,,,,,52.0,0.5879230769230769,0.759,0.22,0.15544499969119,0.58875,0.7032499999999999,0.7472,0.0033694264825613,0.599,30.571999999999996,172.0,0.539,42.0,99,99,-1__20,14.765573770491802,35.1,222.4,2645.62,21.685409836065578,4.19,1.7704918032786885,48,492.36,-269.96000000000004,1155.4,1368.2,14,1,73,9,6,88.8,659.04,130.57999999999998,4.19,35.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,0.012172582119921862,0.17514215167548491,-0.11799130952380943,-0.08335545454545457,-0.10321904070136213,10
226,2017,40.0,40.0,2.629,estimate_normalized,True,40.0,41.00801,7.2,3.79,218.81,806.48818,8.56,420.0,52.0,0.5283461538461539,0.693,0.181,0.1613912928515167,0.48275,0.6615,0.6876,0.0052201019123647,0.631,27.474000000000004,173.0,0.512,31.0,1,99,40__40,14.944262295081968,35.2,207.6,2665.71,21.85008196721311,4.31,1.787295081967213,47,505.37,-297.77,1177.9,1393.9,13,1,77,9,6,76.79999999999998,665.02,134.47,4.31,35.2,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,0.031381543175189014,0.15831366843033512,-0.047784523809523805,0.003709999999999991,0.00433660227711511,10
227,2017,40.0,40.0,1.7968,estimate_normalized,True,346.0,348.50924,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,57.0,0.4428070175438596,0.714,0.174,0.2054357319230373,0.237,0.668,0.7128,0.005627724606564,0.431,25.24,177.0,0.54,24.0,1,99,40__40,14.944262295081968,35.2,207.6,2665.71,21.85008196721311,4.31,1.787295081967213,47,505.37,-297.77,1177.9,1393.9,13,1,77,9,6,76.79999999999998,665.02,134.47,4.31,35.2,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,0.05440920518348881,0.24472877233877233,-0.2114754365079366,-0.2114754365079366,-0.09056594928219926,10
228,2017,40.0,40.0,3.34,productivity_normalized,True,59.0,55.06353,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,50.0,0.49742,0.762,0.198,0.214448044057296,0.281,0.71175,0.7604,0.0071556684569603,0.698,24.871,190.0,0.5640000000000001,26.0,1,99,40__40,14.765573770491802,35.1,222.4,2645.62,21.685409836065578,4.19,1.7704918032786885,48,492.36,-269.96000000000004,1155.4,1368.2,14,1,73,9,6,88.8,659.04,130.57999999999998,4.19,35.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,0.04960534857704024,0.16131249999999997,-0.044217195767195766,0.12450461760461762,0.13196374819624818,10
229,2017,40.0,40.0,3.34,productivity_normalized,True,12.0,9.82891,6.4,2.36,225.3,220.85171,12.11,480.0,54.0,0.4716296296296296,0.671,0.081,0.1901430549462884,0.3785,0.61725,0.6648000000000002,0.0059271032785215,0.582,25.468,173.0,0.5900000000000001,33.0,1,99,40__40,14.765573770491802,35.1,222.4,2645.62,21.685409836065578,4.19,1.7704918032786885,48,492.36,-269.96000000000004,1155.4,1368.2,14,1,73,9,6,88.8,659.04,130.57999999999998,4.19,35.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,0.08326311926927668,0.18788228715728716,-0.06962301587301585,0.05966484848484843,0.07579751831501833,10
230,2017,40.0,40.0,2.8902,estimate_normalized,True,223.0,222.45567,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,58.0,0.4564482758620689,0.776,0.17,0.2203469969133945,0.267,0.734,0.7688,0.0072868800808503,0.734,26.473999999999997,200.0,0.606,23.0,1,99,40__40,15.31885245901639,34.8,170.19999999999996,2680.3900000000003,21.970409836065578,4.17,1.7903278688524589,49,524.3799999999999,-354.17999999999995,1220.8,1439.4999999999998,15,0,80,10,7,62.400000000000006,668.23,138.47,4.17,34.8,49.2,5.786666666666666,22.9,541.91,77.05,1.74,0,25.5,14.038709677419355,29.9,733.58,146.23,3.49,0,32.1,21.03,33.4,709.78,157.02,3.95,11,63.4,20.296774193548387,34.8,695.12,144.08,4.17,4,0.019825298678678705,0.11797932900432895,-0.09238472222222222,0.11797932900432895,0.0934739418523863,10
231,2017,43.0,40.0,1.95,productivity_normalized,True,235.0,231.50464,7.2625,3.685,204.0575,646.09227125,9.26,453.75,55.0,0.4128545454545454,0.647,0.181,0.1691466731118096,0.27,0.593,0.6324,0.005747771649566,0.59,22.706999999999997,193.0,0.466,24.0,1,99,40__43,14.944262295081968,35.2,207.6,2665.71,21.85008196721311,4.31,1.787295081967213,47,505.37,-297.77,1177.9,1393.9,13,1,77,9,6,76.79999999999998,665.02,134.47,4.31,35.2,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,-0.007303122969202523,0.04183999118165782,-0.07203791887125222,-0.03515237012987016,-0.0379922844944057,10
232,2017,43.0,40.0,1.95,productivity_normalized,True,296.0,296.88138,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,55.0,0.4309272727272726,0.721,0.165,0.209815750734301,0.24,0.6575,0.7183999999999999,0.0070259544179449,0.662,23.700999999999997,193.0,0.5559999999999999,24.0,1,99,40__43,14.944262295081968,35.2,207.6,2665.71,21.85008196721311,4.31,1.787295081967213,47,505.37,-297.77,1177.9,1393.9,13,1,77,9,6,76.79999999999998,665.02,134.47,4.31,35.2,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,0.011742196938022694,0.053061111111111114,-0.03891574730824732,0.014826190476190493,0.03689312232401975,10
233,2017,40.0,40.0,2.0928,estimate_normalized,True,39.0,38.82,6.7,3.57,211.75,698.55237,6.06,510.0,50.0,0.4486,0.623,0.168,0.1231082450528801,0.41325,0.5537500000000001,0.6112,0.0040635675618857,0.605,22.43,202.0,0.4549999999999999,17.0,1,99,40__40,14.944262295081968,35.2,207.6,2665.71,21.85008196721311,4.31,1.787295081967213,47,505.37,-297.77,1177.9,1393.9,13,1,77,9,6,76.79999999999998,665.02,134.47,4.31,35.2,57.9,5.3933333333333335,23.0,538.23,74.73,1.7,0,33.8,13.69032258064516,29.7,728.53,140.19,3.4,0,37.3,20.6,33.7,706.83,150.44,4.05,9,78.6,19.967741935483872,35.2,692.12,140.01,4.31,4,-0.02756839788095502,0.15094523809523813,-0.12419354978354974,0.009399166666666736,-0.03317306188760736,10
234,2017,40.0,40.0,2.7084,estimate_normalized,True,35.0,36.18,6.5,3.73,181.31,492.74302,14.32,480.0,53.0,0.5323773584905662,0.696,0.191,0.1641423940519264,0.462,0.682,0.6945999999999998,0.005597676196821,0.696,28.216000000000008,203.0,0.5049999999999999,36.0,1,99,40__40,14.765573770491802,35.1,222.4,2645.62,21.685409836065578,4.19,1.7704918032786885,48,492.36,-269.96000000000004,1155.4,1368.2,14,1,73,9,6,88.8,659.04,130.57999999999998,4.19,35.1,56.0,5.196666666666667,23.0,531.28,73.35,1.71,0,37.6,13.432258064516128,29.5,726.16,135.54,3.34,0,39.0,20.51,33.1,702.21,147.49,3.79,10,89.80000000000001,19.799999999999997,35.1,685.97,135.98,4.19,4,0.0052202019370101325,0.07558007054673715,-0.08760333333333337,0.032174722222222174,0.013679620009620003,10
195,2018,40.0,40.0,2.9440999999999997,estimate_normalized,True,123.0,122.42127,6.9,3.6425,225.2,499.4803025,7.5175,427.5,42.0,0.4584285714285714,0.769,0.152,0.2390392618535352,0.23075,0.725,0.76375,0.0084433977492851,0.725,19.254,203.0,0.617,17.0,1,99,40__40,13.31065573770492,32.2,226.3,2453.68,20.112131147540985,3.93,1.625655737704918,45,473.87,-247.57,975.3,1179.4,7,0,81,12,2,26.7,707.75,142.82,3.41,30.8,71.9,5.3933333333333335,22.3,427.45,72.12,2.04,0,104.3,8.829032258064515,26.5,523.04,92.05,2.17,0,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,-0.0073552541746372746,0.20508437950937963,-0.17978040141676505,0.19033373015873,0.14983886421955941,11
197,2018,40.0,40.0,3.0602,estimate_normalized,True,343.0,343.71311,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,49.0,0.4922244897959184,0.773,0.168,0.2302515275320929,0.256,0.737,0.7685000000000001,0.0082779769200816,0.728,24.119,205.0,0.605,23.0,1,99,40__40,13.511475409836066,32.0,234.3,2474.03,20.278934426229508,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,1203.4,5,0,81,12,2,45.2,711.11,145.27,3.25,30.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.035991449673677185,0.15041803423848876,-0.2523923374605193,0.15041803423848876,0.07174298898071622,11
207,2018,40.0,40.0,3.496,productivity_normalized,True,110.91,110.91329,6.875,3.55,244.935,425.663535,5.4125,412.5,46.0,0.4640652173913043,0.8,0.164,0.248029661810833,0.22275,0.742,0.7847500000000001,0.0086878962496199,0.744,21.347,210.0,0.636,20.0,1,99,40__40,13.31065573770492,32.2,226.3,2453.68,20.112131147540985,3.93,1.625655737704918,45,473.87,-247.57,975.3,1179.4,7,0,81,12,2,26.7,707.75,142.82,3.41,30.8,71.9,5.3933333333333335,22.3,427.45,72.12,2.04,0,104.3,8.829032258064515,26.5,523.04,92.05,2.17,0,21.3,19.726666666666667,32.2,771.79,162.41,3.93,4,28.799999999999997,19.24516129032258,30.8,731.4,147.29,3.41,3,-0.028311429576133133,0.2524546536796538,-0.23426272136953957,0.2159989898989899,0.13240263338373187,11
208,2018,40.0,40.0,1.6354,estimate_normalized,True,130.0,128.21593,6.8,3.916,202.758,706.31834,5.7,504.0,51.0,0.4270392156862745,0.64,0.174,0.1097047661545837,0.349,0.4825,0.6294000000000001,0.0040768141731449,0.64,21.779000000000003,212.0,0.466,10.0,1,99,40__40,12.454918032786884,32.2,236.5,2482.53,20.34860655737705,4.04,1.5148360655737705,38,473.14,-236.64,896.5000000000001,1090.4,3,0,82,12,2,46.0,713.31,145.46,3.0,28.8,62.1,4.37,21.6,436.33,70.36,2.01,0,106.0,7.796774193548386,25.7,531.33,90.2,2.25,0,21.3,19.1,32.2,777.3,162.49,4.04,3,47.1,18.506451612903227,28.8,737.5699999999999,150.09,3.0,0,-0.09490132457857058,0.05492123015873018,-0.2617194805194806,-0.008823743932834693,-0.14599170668725217,11
209,2018,40.0,44.0,1.7399999999999998,productivity_normalized,True,301.65,301.6502,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,54.0,0.5043703703703704,0.756,0.168,0.2104629197829549,0.2785,0.72375,0.749,0.0078871171097135,0.695,27.236,208.0,0.588,29.0,2,1,44__40,13.511475409836066,32.0,234.3,2474.03,20.278934426229508,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,1203.4,5,0,81,12,2,45.2,711.11,145.27,3.25,30.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.0033592053236466374,0.0973648629148628,-0.08847110389610396,0.06664274563820027,0.05058062420935349,11
210,2018,21.0,44.0,0.978,productivity_normalized,True,247.0,245.92428,7.2125,3.72,230.06625,480.10587375,9.455,423.75,53.0,0.4518867924528301,0.714,0.177,0.1873141504468793,0.305,0.648,0.7121999999999999,0.0069403257335242,0.712,23.949999999999996,209.0,0.5369999999999999,21.0,2,1,44__21,13.511475409836066,32.0,234.3,2474.03,20.278934426229508,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,1203.4,5,0,81,12,2,45.2,711.11,145.27,3.25,30.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.061308836141600806,0.07970411911320985,-0.18824655319428057,0.07970411911320985,0.01886963796935385,11
212,2018,40.0,40.0,1.3272,estimate_normalized,True,136.0,134.83369,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,49.0,0.3581836734693878,0.497,0.175,0.090981198656396,0.255,0.426,0.4834999999999999,0.0030971783961153,0.497,17.551000000000002,212.0,0.322,0.0,1,99,40__40,12.454918032786884,32.2,236.5,2482.53,20.34860655737705,4.04,1.5148360655737705,38,473.14,-236.64,896.5000000000001,1090.4,3,0,82,12,2,46.0,713.31,145.46,3.0,28.8,62.1,4.37,21.6,436.33,70.36,2.01,0,106.0,7.796774193548386,25.7,531.33,90.2,2.25,0,21.3,19.1,32.2,777.3,162.49,4.04,3,47.1,18.506451612903227,28.8,737.5699999999999,150.09,3.0,0,-0.13012310330327956,0.02758333333333332,-0.2614128787878788,-0.10703665223665215,-0.21183792953458022,11
213,2018,40.0,40.0,2.6765,estimate_normalized,True,14.0,16.53751,7.2,3.39,148.5,272.23874,13.42,420.0,48.0,0.5070833333333333,0.722,0.192,0.1756175809030013,0.35375,0.6935,0.716,0.0068119252176192,0.695,24.34,205.0,0.53,23.0,1,99,40__40,13.511475409836066,32.0,234.3,2474.03,20.278934426229508,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,1203.4,5,0,81,12,2,45.2,711.11,145.27,3.25,30.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.023679549227603205,0.06415959595959597,-0.09787851239669415,0.06415488652761381,0.03445186731397259,11
214,2018,40.0,40.0,2.665,estimate_normalized,True,9.0,10.99122,7.1,3.67,236.12,399.02591,8.82,420.0,48.0,0.5038541666666667,0.724,0.189,0.1727727300028534,0.3515,0.68525,0.714,0.006720137887543,0.696,24.185,205.0,0.5349999999999999,22.0,1,99,40__40,13.511475409836066,32.0,234.3,2474.03,20.278934426229508,3.93,1.6140983606557378,42,487.8,-253.50000000000003,996.8000000000002,1203.4,5,0,81,12,2,45.2,711.11,145.27,3.25,30.0,63.4,5.613333333333333,22.4,434.49,74.98,2.09,0,101.3,8.935483870967742,26.8,529.24,95.22,2.41,0,23.2,20.126666666666665,32.0,775.11,167.64,3.93,4,46.4,19.32903225806452,30.0,735.19,149.96,3.25,1,-0.027534844866307938,0.06637626262626262,-0.10071787101787116,0.06595773317591502,0.03132038922799689,11
