field_id,year,field_tillable_area,field_calculated_area,field_lat,field_long,ops_count_total,ops_count_soil,ops_count_application,ops_count_harvesting,ops_count_seeding,ops_count_tillage,ops_count_spraying,ops_npk_n_total,ops_npk_p_total,ops_npk_k_total,ops_npk_total,ops_season_start,ops_season_end,ops_season_duration_days,ops_days_seeding_to_harvest,ops_yield_t_ha,crop_id,crop_name,crop_season_type,ndvi_observations,ndvi_mean_season,ndvi_max_season,ndvi_min_season,ndvi_std_season,ndvi_early,ndvi_mid,ndvi_late,ndvi_trend,ndvi_green_period_days,ndvi_peak_date,ndvi_peak_doy,ndvi_integral,ops_days_seeding_to_ndvi_peak,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_N_NO3,field_soil_Mg,field_soil_CEC,field_soil_Ca_saturation,weather_temp_min_mean,weather_temp_min_min,weather_temp_min_max,weather_temp_avg_mean,weather_temp_avg_min,weather_temp_avg_max,weather_temp_max_mean,weather_temp_max_min,weather_temp_max_max,weather_precip_sum,weather_precip_mean,weather_snow_mean,weather_snow_max,target_yield_t_ha,prev_crop_id
213,2025,14.0,16.53751,50.39439495003087,82.4009559934276,13,4,7,1,0,0,0,57.79559984458572,0.0,0.0,57.79559984458572,2024-07-22,2025-09-22,427.0,144.0,1.53,3.0,Ячмень яровой,spring,99,0.46745454545454546,0.747,0.195,0.185145793226679,0.373,0.6932333333333335,0.36385714285714277,0.0010855287569573292,53,2025-07-10,191.0,94.17399999999999,46.0,7.2,3.39,148.5,272.23874,13.42,,420.0,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,30.796,9.0
214,2021,9.0,10.99122,50.39509947120296,82.40013226517021,7,2,4,1,0,0,0,96.1,109.9,80.0,286.0,2021-04-21,2021-09-06,138.0,121.0,1.5857777777777777,43.0,Пшеница яровая,spring,90,0.4807777777777778,0.752,0.198,0.18555581720435774,0.38530303030303037,0.6631142857142857,0.33390909090909093,0.00043009425031896825,59,2021-07-16,197.0,93.30250000000001,65.0,7.1,3.67,236.12,399.02591,8.82,,420.0,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,28.408,43.0
214,2022,9.0,10.99122,50.39509947120296,82.40013226517021,14,3,7,2,0,0,0,48.928300747222224,121.13515231899999,32.56222045368889,202.62567351991112,2021-10-06,2022-09-09,337.0,133.0,1.0022222222222221,40.0,Подсолнечник,spring,113,0.39709734513274336,0.751,0.1,0.1921645948418852,0.36192307692307696,0.6032000000000002,0.24730769230769228,-0.0013182347461574268,45,2022-07-11,192.0,79.54849999999999,62.0,7.1,3.67,236.12,399.02591,8.82,,420.0,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,23.271,43.0
214,2023,9.0,10.99122,50.39509947120296,82.40013226517021,16,7,7,1,0,0,0,59.00000000000001,0.0,0.0,59.00000000000001,2022-07-27,2023-08-20,389.0,107.0,0.0,43.0,Пшеница яровая,spring,95,0.44448421052631576,0.599,0.168,0.1241276679049827,0.3648913043478261,0.5004193548387097,0.5515555555555555,0.003457292833146695,70,2023-06-28,179.0,96.60000000000001,40.0,7.1,3.67,236.12,399.02591,8.82,,420.0,,,0.3868219178082192,-34.3,22.7,5.611232876712329,-29.65,29.31,12.118575342465752,-27.0,40.2,553.4,1.5161643835616438,35.55263157894737,68.0,16.104,40.0
214,2025,9.0,10.99122,50.39509947120296,82.40013226517021,13,4,7,1,0,0,0,57.79559984466667,0.0,0.0,57.79559984466667,2024-07-22,2025-09-22,427.0,144.0,1.53,3.0,Ячмень яровой,spring,99,0.470020202020202,0.748,0.196,0.1866892528742195,0.37060975609756097,0.6981666666666667,0.3711428571428571,0.0012207421150278318,54,2025-07-10,191.0,94.93400000000001,48.0,7.1,3.67,236.12,399.02591,8.82,,420.0,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,30.119,9.0
215,2021,79.0,78.14849,50.481633621513765,82.55476060472243,8,1,5,1,0,0,0,39.56,65.98400000000001,32.22,137.764,2021-04-21,2021-09-26,158.0,155.0,2.9865822784810128,40.0,Подсолнечник,spring,89,0.46408988764044945,0.73,0.146,0.19037848907143787,0.34090909090909094,0.6702941176470589,0.3301818181818182,0.0011003915560095358,53,2021-07-21,202.0,89.273,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,,430.0,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,26.547,43.0
215,2022,79.0,78.14849,50.481633621513765,82.55476060472243,14,5,7,1,0,0,0,65.55368306012151,0.0,0.0,65.55368306012151,2021-08-02,2022-09-01,395.0,108.0,2.858987341772152,43.0,Пшеница яровая,spring,108,0.37368518518518523,0.697,0.103,0.17586021680083425,0.3655641025641025,0.5295483870967742,0.2548684210526316,-0.0011710823401640512,34,2022-07-01,182.0,76.29750000000001,52.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,,430.0,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,27.345,40.0
215,2023,79.0,78.14849,50.481633621513765,82.55476060472243,13,4,5,1,0,0,0,18.446075949367092,0.0,0.0,18.446075949367092,2022-07-27,2023-08-22,391.0,116.0,2.2745063291139243,3.0,Ячмень яровой,spring,82,0.45258536585365855,0.604,0.189,0.12056174599769466,0.36578378378378373,0.5565185185185185,0.4751111111111111,0.003369379958859827,58,2023-07-11,192.0,83.2045,67.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,,430.0,,,0.3868219178082192,-34.3,22.7,5.611232876712329,-29.65,29.31,12.118575342465752,-27.0,40.2,553.4,1.5161643835616438,35.55263157894737,68.0,24.396,43.0
215,2024,79.0,78.14849,50.481633621513765,82.55476060472243,14,3,8,1,0,0,0,104.446835443038,39.1,0.0,143.546835443038,2023-06-01,2024-07-31,426.0,341.0,4.476708860759494,44.0,Пшеница озимая,winter,87,0.4721149425287357,0.747,0.212,0.17181340779958346,0.53388,0.5454444444444444,0.3111923076923077,-0.003709138295545676,53,2024-06-20,172.0,90.194,291.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,,430.0,,,0.0183060109289618,-39.6,21.1,4.952076502732241,-34.39,27.8,10.5448087431694,-27.5,37.1,465.5,1.2718579234972678,29.1294964028777,68.0,42.056,3.0
215,2025,79.0,78.14849,50.481633621513765,82.55476060472243,15,6,7,1,0,0,0,43.99559984468101,46.0,0.0,89.99559984468101,2024-07-22,2025-09-26,431.0,151.0,3.0739240506329115,40.0,Подсолнечник,spring,96,0.47998958333333336,0.73,0.168,0.18347875223559218,0.4221627906976745,0.6709333333333333,0.33904347826086956,0.0009970089527943575,58,2025-07-03,184.0,93.60749999999999,60.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,,430.0,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,25.924,44.0
216,2021,37.0,37.51924,50.46224047423968,82.54079808685997,7,1,5,1,0,0,0,38.900555555555556,62.95055555555555,32.22,134.07111111111112,2021-04-21,2021-09-24,156.0,153.0,2.925945945945946,40.0,Подсолнечник,spring,83,0.5262530120481927,0.759,0.188,0.18156043429611127,0.44687096774193547,0.7111481481481482,0.425,0.0002917383820998239,62,2021-07-19,200.0,95.74300000000001,77.0,6.4,3.71,242.68,688.96085,7.64,,540.0,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,26.041,43.0
216,2022,37.0,37.51924,50.46224047423968,82.54079808685997,14,5,7,1,0,0,0,63.478007384470274,0.0,0.0,63.478007384470274,2021-08-02,2022-09-01,395.0,108.0,3.1270270270270273,43.0,Пшеница яровая,spring,111,0.4214414414414416,0.742,0.174,0.18567908212752865,0.43878571428571417,0.5614545454545454,0.27286111111111105,-0.001489742014742012,49,2022-06-23,174.0,84.10450000000002,44.0,6.4,3.71,242.68,688.96085,7.64,,540.0,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,39.809,40.0
216,2023,37.0,37.51924,50.46224047423968,82.54079808685997,12,3,5,1,0,0,0,18.700000000000003,0.0,0.0,18.700000000000003,2022-07-27,2023-08-22,391.0,116.0,2.696783783783784,3.0,Ячмень яровой,spring,81,0.5012222222222222,0.664,0.165,0.12551244958170485,0.43547058823529416,0.5857241379310345,0.4892777777777778,0.0023824525745257436,71,2023-06-11,162.0,91.17349999999999,36.0,6.4,3.71,242.68,688.96085,7.64,,540.0,,,0.3868219178082192,-34.3,22.7,5.611232876712329,-29.65,29.31,12.118575342465752,-27.0,40.2,553.4,1.5161643835616438,35.55263157894737,68.0,25.551,43.0
216,2024,37.0,37.51924,50.46224047423968,82.54079808685997,14,3,8,1,0,0,0,91.92,38.64,0.0,130.56,2023-06-01,2024-07-31,426.0,341.0,5.342162162162162,44.0,Пшеница озимая,winter,84,0.5070476190476191,0.781,0.206,0.18525910899100828,0.545962962962963,0.5976060606060606,0.33874999999999994,-0.0031236407816138496,57,2024-06-13,165.0,93.80999999999999,283.0,6.4,3.71,242.68,688.96085,7.64,,540.0,,,0.0183060109289618,-39.6,21.1,4.952076502732241,-34.39,27.8,10.5448087431694,-27.5,37.1,465.5,1.2718579234972678,29.1294964028777,68.0,53.586,3.0
216,2025,37.0,37.51924,50.46224047423968,82.54079808685997,15,6,7,1,0,0,0,43.9955998446973,46.0,0.0,89.9955998446973,2024-07-22,2025-09-26,431.0,151.0,2.986756756756757,40.0,Подсолнечник,spring,92,0.520891304347826,0.772,0.156,0.18105681559390482,0.46885365853658534,0.6926896551724139,0.39140909090909093,0.0010919193008954574,67,2025-07-03,184.0,100.02850000000001,60.0,6.4,3.71,242.68,688.96085,7.64,,540.0,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,28.421,44.0
217,2021,408.0,408.48131,50.43109339579996,82.33960413919709,10,2,6,1,0,0,0,39.66849676805868,65.37776506074161,32.527033353424535,137.57329518222483,2021-04-21,2021-10-10,172.0,169.0,2.768578431372549,40.0,Подсолнечник,spring,97,0.4539278350515464,0.785,0.168,0.21271857618609422,0.2787428571428571,0.6855,0.3115909090909091,0.0017027666736797807,48,2021-07-17,198.0,88.119,73.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,,472.0,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,31.133,43.0
217,2022,408.0,408.48131,50.43109339579996,82.33960413919709,16,7,7,1,0,0,0,71.37189031862746,0.0,0.0,71.37189031862746,2021-08-02,2022-09-04,398.0,119.0,3.0637254901960786,43.0,Пшеница яровая,spring,116,0.36032758620689653,0.72,0.157,0.19955266389393658,0.36109523809523814,0.5208333333333335,0.20742105263157895,-0.00153400991811786,38,2022-07-12,193.0,70.57100000000001,59.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,,472.0,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,34.127,40.0
217,2023,408.0,408.48131,50.43109339579996,82.33960413919709,14,3,7,1,0,0,0,68.11038961038962,0.0,0.0,68.11038961038962,2022-07-27,2023-09-01,401.0,126.0,2.021480392156863,3.0,Ячмень яровой,spring,101,0.3458316831683168,0.589,0.138,0.14366906899586498,0.251304347826087,0.5277941176470587,0.2582857142857143,0.0018524286546301699,36,2023-08-06,218.0,71.25899999999999,85.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,,472.0,,,0.3868219178082192,-34.3,22.7,5.611232876712329,-29.65,29.31,12.118575342465752,-27.0,40.2,553.4,1.5161643835616438,35.55263157894737,68.0,16.278,43.0
217,2024,408.0,408.48131,50.43109339579996,82.33960413919709,14,6,6,1,0,0,0,44.9,50.14,0.0,95.03999999999999,2023-06-01,2024-09-28,485.0,155.0,2.9758823529411766,40.0,Подсолнечник,spring,99,0.45752525252525256,0.796,0.163,0.21651230551041567,0.31343243243243235,0.7153611111111111,0.3055769230769231,0.001135943104514535,46,2024-07-18,200.0,85.97650000000002,71.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,,472.0,,,0.0183060109289618,-39.6,21.1,4.952076502732241,-34.39,27.8,10.5448087431694,-27.5,37.1,465.5,1.2718579234972678,29.1294964028777,68.0,33.542,3.0
217,2025,408.0,408.48131,50.43109339579996,82.33960413919709,17,8,7,1,0,0,0,81.5955998447,0.0,0.0,81.5955998447,2024-07-22,2025-09-25,430.0,143.0,2.5629901960784314,43.0,Пшеница яровая,spring,113,0.3960442477876106,0.727,0.169,0.18917095392889105,0.3367111111111111,0.5970789473684209,0.23040000000000002,-0.00022228691197018742,45,2025-07-16,197.0,76.295,60.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,,472.0,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,27.186,40.0
218,2021,39.0,39.30376,50.39824303171275,82.31658540563066,7,1,5,1,0,0,0,40.99362936871339,72.10791508299911,32.35077222585625,145.45231667756875,2021-04-21,2021-10-19,181.0,178.0,2.12974358974359,40.0,Подсолнечник,spring,89,0.4892247191011237,0.732,0.135,0.19373609937284347,0.32436666666666664,0.6925312499999999,0.43144444444444446,0.0019488253319714028,56,2021-07-16,197.0,87.38500000000002,72.0,7.2,3.87,198.74,289.9543,4.86,,390.0,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,25.34,43.0
218,2022,39.0,39.30376,50.39824303171275,82.31658540563066,12,4,6,1,0,0,0,45.38307692307693,0.0,0.0,45.38307692307693,2021-10-14,2022-09-01,321.0,116.0,2.1723076923076925,43.0,Пшеница яровая,spring,106,0.36066037735849055,0.708,0.163,0.18501211732735637,0.3540243902439024,0.5456206896551724,0.2192222222222222,-0.0012090787716955932,35,2022-07-01,182.0,74.3365,44.0,7.2,3.87,198.74,289.9543,4.86,,390.0,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,25.543,40.0
218,2023,39.0,39.30376,50.39824303171275,82.31658540563066,14,4,6,1,0,0,0,20.165128205128205,0.0,0.0,20.165128205128205,2022-07-27,2023-08-26,395.0,113.0,3.3693589743589745,3.0,Пшеница яровая,spring,87,0.41849425287356307,0.655,0.132,0.13297655620999588,0.36655263157894735,0.5243666666666668,0.3552105263157895,0.0012134395275934936,38,2023-07-14,195.0,74.72799999999998,65.0,7.2,3.87,198.74,289.9543,4.86,,390.0,,,0.3868219178082192,-34.3,22.7,5.611232876712329,-29.65,29.31,12.118575342465752,-27.0,40.2,553.4,1.5161643835616438,35.55263157894737,68.0,23.995,43.0
218,2024,39.0,39.30376,50.39824303171275,82.31658540563066,10,3,5,1,0,0,0,34.871794871794876,0.0,0.0,34.871794871794876,2023-06-01,2024-09-04,461.0,128.0,4.027153846153846,43.0,Пшеница яровая,spring,89,0.47655056179775285,0.787,0.193,0.2172963001837455,0.42065625,0.6873939393939394,0.2611666666666667,-0.0014613381001021435,50,2024-07-15,197.0,86.5875,55.0,7.2,3.87,198.74,289.9543,4.86,,390.0,,,0.0183060109289618,-39.6,21.1,4.952076502732241,-34.39,27.8,10.5448087431694,-27.5,37.1,465.5,1.2718579234972678,29.1294964028777,68.0,34.0,3.0
218,2025,39.0,39.30376,50.39824303171275,82.31658540563066,15,6,7,1,0,0,0,81.6,0.0,0.0,81.6,2024-07-22,2025-09-25,430.0,143.0,4.112820512820513,43.0,Пшеница яровая,spring,97,0.4285257731958763,0.766,0.172,0.2003229212205209,0.3994418604651163,0.6366896551724136,0.23707999999999999,-0.0004112928676625305,48,2025-07-03,184.0,83.393,42.0,7.2,3.87,198.74,289.9543,4.86,,390.0,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,26.461,43.0
219,2021,210.0,209.86423,50.39251145179276,82.37944868952283,10,2,6,1,0,0,0,38.95077222582286,62.71077222582286,32.35077222582286,134.01231667746856,2021-04-21,2021-10-16,178.0,175.0,2.818952380952381,40.0,Подсолнечник,spring,92,0.46289130434782616,0.792,0.172,0.22057619134278972,0.28246875000000005,0.7020540540540541,0.32917391304347826,0.0016655518394648812,53,2021-07-19,200.0,88.9925,73.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,32.401,43.0
219,2022,210.0,209.86423,50.39251145179276,82.37944868952283,13,5,6,1,0,0,0,48.40304761904762,0.0,0.0,48.40304761904762,2021-08-02,2022-09-09,403.0,124.0,2.827547619047619,43.0,Пшеница яровая,spring,117,0.33670940170940167,0.734,0.134,0.20034367281856458,0.2841951219512195,0.5630857142857141,0.1959756097560976,-0.0010867838570936153,35,2022-07-10,191.0,68.91799999999999,52.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,34.281,40.0
219,2023,210.0,209.86423,50.39251145179276,82.37944868952283,21,9,7,1,0,0,0,9.04761904761905,41.61904761904762,0.0,50.66666666666667,2022-07-27,2023-10-11,441.0,166.0,2.802523809523809,40.0,Подсолнечник,spring,100,0.39071999999999996,0.716,0.171,0.2008474510315194,0.2436382978723404,0.6576969696969697,0.29585,0.0031939513951395136,38,2023-07-22,203.0,82.41449999999999,71.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,0.3868219178082192,-34.3,22.7,5.611232876712329,-29.65,29.31,12.118575342465752,-27.0,40.2,553.4,1.5161643835616438,35.55263157894737,68.0,26.039,43.0
219,2024,210.0,209.86423,50.39251145179276,82.37944868952283,11,5,4,1,0,0,0,0.0,0.0,0.0,0.0,2023-06-01,2024-09-08,465.0,132.0,3.6718380952380953,43.0,Пшеница яровая,spring,94,0.40563829787234046,0.772,0.185,0.22753299895680165,0.33584848484848484,0.6154571428571428,0.21176923076923077,-0.0012137268359643154,37,2024-07-14,196.0,75.13600000000001,58.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,0.0183060109289618,-39.6,21.1,4.952076502732241,-34.39,27.8,10.5448087431694,-27.5,37.1,465.5,1.2718579234972678,29.1294964028777,68.0,33.588,40.0
219,2025,210.0,209.86423,50.39251145179276,82.37944868952283,15,7,6,1,0,0,0,64.60000000000001,0.0,0.0,64.60000000000001,2024-07-22,2025-09-06,411.0,128.0,3.528095238095238,3.0,Ячмень яровой,spring,106,0.3770754716981132,0.775,0.177,0.22016511977164116,0.3274883720930233,0.5901470588235294,0.20079310344827583,-0.0005405143965538935,37,2025-07-10,191.0,72.88550000000001,63.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,,446.25,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,38.607,43.0
220,2021,25.0,24.0006,50.40201920936597,82.33495653415235,7,1,5,1,0,0,0,37.8743016376127,57.75900751996564,32.350772225848,127.98408138342634,2021-04-21,2021-10-16,178.0,175.0,2.0263999999999998,40.0,Подсолнечник,spring,87,0.5141034482758621,0.777,0.193,0.17883466669308537,0.3873103448275862,0.7113793103448274,0.4436206896551724,0.0008848326893635647,62,2021-07-14,195.0,95.22200000000001,70.0,7.3,3.74,197.06,380.11444,6.0,,420.0,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,25.487,43.0
220,2022,25.0,24.0006,50.40201920936597,82.33495653415235,12,4,6,1,0,0,0,47.04818181818181,0.0,0.0,47.04818181818181,2021-10-14,2022-09-01,321.0,116.0,3.4832,43.0,Пшеница яровая,spring,101,0.40835643564356444,0.777,0.181,0.20325656615019433,0.4002564102564102,0.6100344827586205,0.2406969696969697,-0.0015218520675596985,37,2022-07-12,193.0,82.3945,54.0,7.3,3.74,197.06,380.11444,6.0,,420.0,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,32.34,40.0
220,2023,25.0,24.0006,50.40201920936597,82.33495653415235,13,4,5,1,0,0,0,17.0,0.0,0.0,17.0,2022-10-02,2023-08-26,328.0,120.0,3.3728800000000003,3.0,Ячмень яровой,spring,86,0.4626395348837209,0.691,0.058,0.1458890725086296,0.42787500000000006,0.5723103448275862,0.3573529411764706,0.0009833388367375825,52,2023-07-13,194.0,91.89299999999999,65.0,7.3,3.74,197.06,380.11444,6.0,,420.0,,,0.3868219178082192,-34.3,22.7,5.611232876712329,-29.65,29.31,12.118575342465752,-27.0,40.2,553.4,1.5161643835616438,35.55263157894737,68.0,25.408,43.0
220,2024,25.0,24.0006,50.40201920936597,82.33495653415235,10,3,5,1,0,0,0,27.200000000000003,0.0,0.0,27.200000000000003,2023-06-01,2024-09-04,461.0,128.0,3.12756,43.0,Пшеница яровая,spring,89,0.4835056179775281,0.8,0.168,0.2061573827088237,0.4107096774193549,0.6753529411764706,0.30575,-0.000811304051753491,48,2024-07-13,195.0,87.41950000000001,53.0,7.3,3.74,197.06,380.11444,6.0,,420.0,,,0.0183060109289618,-39.6,21.1,4.952076502732241,-34.39,27.8,10.5448087431694,-27.5,37.1,465.5,1.2718579234972678,29.1294964028777,68.0,39.769,3.0
220,2025,25.0,24.0006,50.40201920936597,82.33495653415235,15,6,7,1,0,0,0,81.6,0.0,0.0,81.6,2024-07-22,2025-09-26,431.0,144.0,3.3072000000000004,43.0,Пшеница яровая,spring,95,0.4391684210526317,0.788,0.15,0.1923015502438912,0.4008333333333334,0.6544814814814816,0.27749999999999997,-0.00011002239641657464,50,2025-07-03,184.0,88.2115,42.0,7.3,3.74,197.06,380.11444,6.0,,420.0,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,36.214,43.0
221,2021,8.0,8.18,50.45758769417813,82.53181450973824,6,1,4,1,0,0,0,0.22,0.22,0.22,0.66,2021-04-21,2021-09-24,156.0,153.0,1.7475,40.0,Подсолнечник,spring,83,0.5346265060240964,0.754,0.184,0.17712739736872685,0.4540967741935483,0.711037037037037,0.4439599999999999,0.000516623987238151,63,2021-07-16,197.0,97.63799999999999,74.0,,,,,,,,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,27.167,43.0
221,2022,8.0,8.18,50.45758769417813,82.53181450973824,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,2021-08-02,2022-03-14,224.0,,,43.0,,,111,0.44570270270270274,0.746,0.159,0.190215504319543,0.46052380952380956,0.5936969696969697,0.29275,-0.0014724113724113703,52,2022-06-28,179.0,89.024,,,,,,,,,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,41.328,40.0
222,2021,62.0,62.12991,50.43115826493252,82.3109971881627,8,1,5,1,0,0,0,37.82983606557377,58.025245901639344,32.22,128.07508196721312,2021-04-21,2021-09-26,158.0,155.0,2.9396774193548385,40.0,Подсолнечник,spring,89,0.46451685393258424,0.773,0.161,0.19573446254135582,0.3239090909090909,0.6931428571428572,0.40160714285714283,0.00151256384065373,49,2021-07-14,195.0,85.862,71.0,6.9,3.725,206.315,278.80506,4.845,,420.0,,,-1.4575342465753425,-41.6,19.1,3.88682191780822,-37.81,25.95,10.00054794520548,-32.3,35.5,488.5,1.3383561643835618,33.026666666666664,73.0,27.129,43.0
222,2022,62.0,62.12991,50.43115826493252,82.3109971881627,14,6,6,1,0,0,0,48.425683060100006,0.0,0.0,48.425683060100006,2021-10-14,2022-09-01,321.0,115.0,3.2700483870967743,43.0,Пшеница яровая,spring,108,0.38425925925925924,0.771,0.156,0.20432754400855424,0.37727499999999997,0.57403125,0.22333333333333336,-0.0015633294273438287,39,2022-07-11,192.0,76.58499999999998,57.0,6.9,3.725,206.315,278.80506,4.845,,420.0,,,-1.3495616438356164,-36.4,20.3,4.331150684931506,-32.91,27.13,11.111698630136988,-28.0,39.5,386.7,1.0594520547945203,31.98639455782313,49.0,34.904,40.0
222,2023,62.0,62.12991,50.43115826493252,82.3109971881627,14,4,6,1,0,0,0,20.2,0.0,0.0,20.2,2022-07-27,2023-08-25,394.0,112.0,4.5005,3.0,Пшеница яровая,spring,89,0.3840898876404493,0.617,0.138,0.1364209428444846,0.3262,0.5201724137931034,0.30255,0.0011391556009533548,35,2023-07-03,184.0,70.6265,53.0,6.9,3.725,206.315,278.80506,4.845,,420.0,,,0.3868219178082192,-34.3,22.7,5.611232876712329,-29.65,29.31,12.118575342465752,-27.0,40.2,553.4,1.5161643835616438,35.55263157894737,68.0,20.631,43.0
222,2024,62.0,62.12991,50.43115826493252,82.3109971881627,10,3,5,1,0,0,0,32.903225806451616,0.0,0.0,32.903225806451616,2023-06-01,2024-09-03,460.0,127.0,3.6562580645161287,43.0,Пшеница яровая,spring,92,0.4482173913043478,0.822,0.116,0.21960292968716486,0.4007142857142857,0.6440303030303031,0.24825,-0.001269608371992665,39,2024-07-18,200.0,84.63,60.0,6.9,3.725,206.315,278.80506,4.845,,420.0,,,0.0183060109289618,-39.6,21.1,4.952076502732241,-34.39,27.8,10.5448087431694,-27.5,37.1,465.5,1.2718579234972678,29.1294964028777,68.0,42.83,3.0
222,2025,62.0,62.12991,50.43115826493252,82.3109971881627,15,6,7,1,0,0,0,43.99559984470323,46.0,0.0,89.99559984470324,2024-07-28,2025-10-18,446.0,176.0,2.972258064516129,40.0,Подсолнечник,spring,103,0.4447281553398059,0.754,0.174,0.19714089687102695,0.3489333333333334,0.6946774193548388,0.3174074074074074,0.001281981724728725,51,2025-07-16,197.0,88.42849999999999,61.0,6.9,3.725,206.315,278.80506,4.845,,420.0,,,-0.0516483516483516,-31.1,19.6,5.393653846153846,-25.49,27.26,11.020054945054945,-21.4,37.0,996.74,2.738296703296703,1.5039010989010988,7.13,29.642,43.0
