field_id,year,crop_id,prev_crop_id,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,target_yield_t_ha,target_source,unit_fix_applied,sowing_date,harvesting_date,sowing_date_valid,days_after_sowing_asof,sowing_doy,gdd_base_temp,gdd_from_sowing_asof,wx_sow_precip_sum,wx_sow_et0_sum,wx_sow_water_balance,wx_sow_srad_sum,wx_sow_vpd_max,wx_sow_vpd_days_high,wx_sow_hot_d30,wx_sow_dry_days,wx_sow_drought_run,ndvi_sow_n_obs,ndvi_sow_mean,ndvi_sow_max,ndvi_sow_last,ndvi_sow_peak_das,ndvi_at_das_30,ndvi_at_das_45,ndvi_at_das_60,ndvi_at_das_75,ndvi_at_das_90,ndvi_at_das_120,ndvi_sow_peak_gdd,ndvi_at_sow_gdd_200,ndvi_at_sow_gdd_400,ndvi_at_sow_gdd_600,ndvi_at_sow_gdd_800,ndvi_at_sow_gdd_1000,ndvi_at_sow_gdd_1200,ndvi_growth_per_100gdd_from_sow
231,2020,21.0,44.0,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,55.0,0.3940909090909092,0.501,0.168,0.0878093539699962,0.3805,0.457,0.0025791605301914,0.425,21.675000000000008,199.0,0.3329999999999999,1.0,4,1,44__21,15.37704918032787,34.6,166.29999999999998,2754.87,4.07,1.7613114754098358,45,525.0400000000001,-358.7400000000001,1180.1,6,91,14,5,32.6,564.9,95.81,14.4,15.65483870967742,29.8,743.2,141.02,2.81,47.2,17.04,30.3,722.21,139.34,3.12,1,72.1,20.16774193548387,34.6,724.5600000000001,148.87,4.07,5,-0.0466247257892735,0.1092479166666666,-0.2349882783882783,-0.1431106643356642,-0.1726672896794198,13,3.62,productivity_normalized,False,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2020,21.0,44.0,296.0,6.609090909090909,3.7290909090909095,211.9754545454545,649.4797309090909,7.533636363636364,452.7272727272728,54.0,0.369925925925926,0.472,0.163,0.0809215101770094,0.347,0.426,0.0022250836850275,0.356,19.97600000000001,197.0,0.3089999999999999,0.0,4,1,44__21,15.37704918032787,34.6,166.29999999999998,2754.87,4.07,1.7613114754098358,45,525.0400000000001,-358.7400000000001,1180.1,6,91,14,5,32.6,564.9,95.81,14.4,15.65483870967742,29.8,743.2,141.02,2.81,47.2,17.04,30.3,722.21,139.34,3.12,1,72.1,20.16774193548387,34.6,724.5600000000001,148.87,4.07,5,-0.0600290937912944,0.1148385251322751,-0.2903697802197802,-0.2625881313131313,-0.2344420109448955,13,2.23,productivity_normalized,False,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,2021,3.0,20.0,123.0,6.9,3.6425,225.2,499.4803025,7.5175,427.5,59.0,0.4755423728813559,0.753,0.18,0.2143004640277408,0.2615,0.702,0.0065686074612041,0.597,28.057,199.0,0.573,31.0,3,2,20__3,13.790983606557376,33.2,197.4,2700.9599999999996,3.84,1.6840983606557378,44,491.86999999999995,-294.46999999999997,1042.8,9,91,18,5,8.0,571.28,79.95,28.5,14.109677419354838,32.5,737.35,138.06,3.83,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,56.2,20.338709677419356,33.0,724.94,144.84,3.55,5,0.055207977056521,0.1403089852607709,-0.0228394688644688,0.0631193594104307,0.1058360215065047,14,2.022276422764228,physical_harvested_weight,False,2021-05-12,2021-08-22,1,81.0,132.0,5.0,1021.2999999999998,185.89999999999998,366.7,-180.8,1882.6799999999998,3.84,38.0,9.0,54.0,10.0,46.0,0.5451024844720497,0.7327142857142858,0.6125714285714287,67.0,0.5174285714285715,0.6702857142857143,0.7275714285714286,0.6864285714285714,,,824.3,0.336051948051948,0.5888571428571429,0.7120522273425499,0.731675644028103,0.63873249857712,,0.06261618761618762
197,2021,3.0,20.0,343.0,6.976923076923077,3.579230769230769,216.96,502.5284007692308,4.591538461538462,454.61538461538464,60.0,0.4917666666666667,0.758,0.15,0.2326474705548194,0.25125,0.74,0.0069573927420859,0.659,29.506,186.0,0.608,31.0,3,2,20__3,14.16967213114754,32.7,184.2,2707.26,3.82,1.6839344262295084,42,509.57,-325.37,1082.2,8,94,18,4,7.7,572.73,82.36,27.2,14.625806451612902,32.2,737.06,144.55,3.82,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,48.5,20.548387096774192,32.7,727.73,149.11,3.52,4,0.0460115116427828,0.1203948801198802,-0.0141741666666666,0.0704565218511646,0.0646960727874418,14,2.5284548104956266,physical_harvested_weight,False,2021-05-11,2021-08-23,1,82.0,131.0,5.0,1055.8999999999999,171.8,383.58000000000004,-211.78000000000003,1910.04,3.82,37.0,8.0,58.0,15.0,46.0,0.5743074534161492,0.7512857142857143,0.6588571428571429,65.0,0.5447857142857142,0.7015238095238095,0.7502857142857143,0.7207142857142858,,,814.1999999999998,0.3483588301462317,0.5829235880398671,0.7466730937773882,0.7511492632927611,0.700470588235294,,0.06721614064584515
207,2021,3.0,20.0,110.91,6.875,3.55,244.935,425.663535,5.4125,412.5,59.0,0.4702033898305084,0.754,0.181,0.2271651963421928,0.216,0.6995,0.0066358622456688,0.601,27.741999999999997,198.0,0.573,30.0,3,2,20__3,13.790983606557376,33.2,197.4,2700.9599999999996,3.84,1.6840983606557378,44,491.86999999999995,-294.46999999999997,1042.8,9,91,18,5,8.0,571.28,79.95,28.5,14.109677419354838,32.5,737.35,138.06,3.83,104.7,16.413333333333334,33.2,667.39,129.02,3.84,2,56.2,20.338709677419356,33.0,724.94,144.84,3.55,5,0.0487029882410755,0.1527324578199578,-0.0258067765567765,0.0694341553287981,0.0888511151080478,14,3.525020286718961,physical_harvested_weight,False,2021-05-13,2021-08-24,1,80.0,133.0,5.0,1014.9999999999999,185.6,362.5,-176.9,1860.77,3.84,38.0,9.0,53.0,10.0,45.0,0.5480063492063492,0.7408571428571429,0.6111428571428572,60.0,0.5509285714285714,0.7111428571428571,0.7408571428571429,0.6581428571428571,,,733.4000000000001,0.3426938775510203,0.6158131176999102,0.7333579109062979,0.7346932084309135,0.6290904951622083,,0.0743272959897645
208,2021,40.0,43.0,130.0,6.8,3.916,202.758,706.31834,5.7,504.0,53.0,0.4958867924528302,0.779,0.126,0.2105378252554551,0.321,0.705,0.0067809341883981,0.725,26.282,197.0,0.653,28.0,2,1,43__40,13.089344262295082,31.3,206.4,2713.6800000000003,3.5,1.5109016393442625,30,494.9500000000001,-288.55000000000007,975.5,5,95,18,2,7.7,575.99,78.27,24.1,13.545161290322582,31.0,735.04,140.2,3.5,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,65.9,19.458064516129035,31.3,728.34,145.92,3.09,2,0.0503947359295845,0.1199998846391703,-0.0482224999999999,0.0880444392908679,0.1007674865808794,14,2.1216153846153847,physical_harvested_weight,False,2021-05-07,2021-10-15,1,86.0,127.0,5.0,1005.7,197.3,391.68999999999994,-194.38999999999993,1992.68,3.5,28.0,5.0,62.0,14.0,43.0,0.5540531561461794,0.7661428571428571,0.7294285714285714,68.0,0.4815714285714286,0.60975,0.7524285714285713,0.7618571428571429,,,769.6999999999999,0.4037732919254659,0.5360110497237569,0.7194138248847926,0.7642739726027398,0.7320194805194805,,0.06779113719680134
209,2021,40.0,16.0,301.65,7.042857142857143,3.5357142857142856,171.9557142857143,277.5815457142857,7.35,437.1428571428572,55.0,0.4801090909090909,0.753,0.186,0.201157891195157,0.267,0.624,0.0063718880564683,0.736,26.406,206.0,0.567,31.0,3,4,16__40,14.16967213114754,32.7,184.2,2707.26,3.82,1.6839344262295084,42,509.57,-325.37,1082.2,8,94,18,4,7.7,572.73,82.36,27.2,14.625806451612902,32.2,737.06,144.55,3.82,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,48.5,20.548387096774192,32.7,727.73,149.11,3.52,4,0.0499640108300441,0.231400357578929,-0.0236086996336996,0.1148204906204906,0.0426722728021749,14,2.268059008785016,physical_harvested_weight,False,2021-05-08,2021-10-24,1,85.0,128.0,5.0,1084.7999999999997,172.39999999999998,398.12,-225.72000000000003,1979.76,3.82,39.0,8.0,61.0,15.0,45.0,0.5317714285714286,0.7458571428571429,0.7405714285714285,83.0,0.549,0.5709285714285715,0.665,0.7241785714285713,,,1070.8999999999996,0.34703387334315167,0.5812183055040198,0.5912380952380953,0.6775629370629371,0.7259489489489489,,0.050260315068677446
210,2021,40.0,44.0,247.0,7.2125,3.72,230.06625,480.10587375,9.455,423.75,52.0,0.4843846153846154,0.775,0.194,0.2127400141239711,0.32175,0.72725,0.00674874164703,0.728,25.188,200.0,0.581,25.0,2,1,44__40,14.16967213114754,32.7,184.2,2707.26,3.82,1.6839344262295084,42,509.57,-325.37,1082.2,8,94,18,4,7.7,572.73,82.36,27.2,14.625806451612902,32.2,737.06,144.55,3.82,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,48.5,20.548387096774192,32.7,727.73,149.11,3.52,4,0.0378923902755471,0.1217144815501958,-0.0212514208014208,0.0985185142238712,0.1012771908230149,14,1.4783400809716598,physical_harvested_weight,False,2021-05-07,2021-10-08,1,86.0,127.0,5.0,1096.2999999999997,174.3,401.22,-226.92000000000002,1989.94,3.82,39.0,8.0,61.0,15.0,42.0,0.5383571428571428,0.7638571428571429,0.7358571428571429,75.0,0.4361428571428571,0.5784107142857142,0.7351428571428571,0.7638571428571429,,,946.2999999999997,0.3419513991163476,0.4875355596784169,0.6398956859971713,0.7495697278911565,0.7625900900900902,,0.056908310958861855
211,2021,40.0,44.0,93.0,6.245,4.8,25.325,403.5,,342.0,53.0,0.4791698113207546,0.77,0.158,0.2300446007493474,0.262,0.73,0.007041166217372,0.719,25.395999999999997,197.0,0.612,24.0,2,1,44__40,14.16967213114754,32.7,184.2,2707.26,3.82,1.6839344262295084,42,509.57,-325.37,1082.2,8,94,18,4,7.7,572.73,82.36,27.2,14.625806451612902,32.2,737.06,144.55,3.82,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,48.5,20.548387096774192,32.7,727.73,149.11,3.52,4,0.0507787046481448,0.1450345083487939,-0.0432983070500928,0.1051883992991135,0.1257604420315134,14,2.1389247311827955,physical_harvested_weight,False,2021-05-07,2021-10-08,1,86.0,127.0,5.0,1096.2999999999997,174.3,401.22,-226.92000000000002,1989.94,3.82,39.0,8.0,61.0,15.0,42.0,0.5430068027210885,0.7647142857142858,0.7264285714285713,61.0,0.4084285714285714,0.6084285714285714,0.7617142857142857,0.7567142857142857,,,742.7999999999998,0.33890574374079524,0.45809523809523806,0.691872023809524,0.7644950166112957,0.7525675675675675,,0.07634342675184433
212,2021,40.0,43.0,136.0,7.140000000000001,3.766,232.258,464.594502,5.536,432.0,53.0,0.4621320754716981,0.79,0.201,0.2289452466252492,0.241,0.717,0.0070103357823681,0.712,24.493,197.0,0.589,21.0,2,1,43__40,13.089344262295082,31.3,206.4,2713.6800000000003,3.5,1.5109016393442625,30,494.9500000000001,-288.55000000000007,975.5,5,95,18,2,7.7,575.99,78.27,24.1,13.545161290322582,31.0,735.04,140.2,3.5,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,65.9,19.458064516129035,31.3,728.34,145.92,3.09,2,0.045712643718285,0.163300414862915,-0.047300641025641,0.1169384637188208,0.1397114121564377,14,3.3983823529411765,physical_harvested_weight,False,2021-05-05,2021-10-09,1,88.0,125.0,5.0,1025.6000000000001,197.3,401.28,-203.97999999999996,2040.5500000000002,3.5,29.0,5.0,64.0,14.0,43.0,0.5097109634551494,0.7764285714285715,0.7198571428571429,70.0,0.36291428571428574,0.5786607142857142,0.7524285714285714,0.7675000000000001,,,789.6,0.2886130298273155,0.44704262036306236,0.7226033834586465,0.7754958360025626,0.7306390041493777,,0.07233226837060704
213,2021,43.0,43.0,14.0,7.2,3.39,148.5,272.23874,13.42,420.0,50.0,0.49668,0.746,0.197,0.1966841569623745,0.3325,0.672,0.0063869377861567,0.71,24.834,202.0,0.5489999999999999,27.0,3,1,43__43,14.16967213114754,32.7,184.2,2707.26,3.82,1.6839344262295084,42,509.57,-325.37,1082.2,8,94,18,4,7.7,572.73,82.36,27.2,14.625806451612902,32.2,737.06,144.55,3.82,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,48.5,20.548387096774192,32.7,727.73,149.11,3.52,4,0.0452735764917223,0.1121752860235002,-0.0215446581196581,0.0818152648938362,0.0739615232295177,14,1.3155714285714286,physical_harvested_weight,False,2021-05-12,2021-09-06,1,81.0,132.0,5.0,1049.3999999999999,171.8,379.28000000000003,-207.48000000000002,1885.8300000000002,3.82,37.0,8.0,57.0,15.0,38.0,0.5706240601503759,0.7384285714285713,0.7157142857142856,70.0,0.559,0.6224285714285714,0.727031746031746,0.7341428571428572,,,899.3999999999997,0.4419693192713327,0.5649162052417867,0.6825223488168275,0.730843362425356,0.7311548619447779,,0.05096666557623737
214,2021,43.0,43.0,9.0,7.1,3.67,236.12,399.02591,8.82,420.0,50.0,0.4984,0.752,0.199,0.1984761950461566,0.336,0.68625,0.0064461800879791,0.71,24.92,197.0,0.5529999999999999,27.0,2,1,43__43,14.16967213114754,32.7,184.2,2707.26,3.82,1.6839344262295084,42,509.57,-325.37,1082.2,8,94,18,4,7.7,572.73,82.36,27.2,14.625806451612902,32.2,737.06,144.55,3.82,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,48.5,20.548387096774192,32.7,727.73,149.11,3.52,4,0.0454154132478869,0.1042074417645845,-0.0226049145299145,0.0817806431663574,0.0819916093826808,14,1.5857777777777775,physical_harvested_weight,False,2021-05-12,2021-09-06,1,81.0,132.0,5.0,1049.3999999999999,171.8,379.28000000000003,-207.48000000000002,1885.8300000000002,3.82,37.0,8.0,57.0,15.0,38.0,0.5726015037593987,0.7441428571428571,0.7168571428571429,68.0,0.5519999999999999,0.6252857142857142,0.7369365079365079,0.7379285714285714,,,865.7999999999998,0.4353787152444871,0.5601819859726836,0.693085013146363,0.740411805236564,0.7340864345738294,,0.05351614329942503
215,2021,40.0,43.0,79.0,6.666666666666667,3.776666666666667,192.12,392.99891,12.116666666666667,430.0,51.0,0.4651960784313724,0.73,0.146,0.1923494593036986,0.3329999999999999,0.6799999999999999,0.0066199749647764,0.714,23.72499999999999,202.0,0.584,21.0,2,1,43__40,13.605737704918033,33.0,243.2,2692.25,3.73,1.646967213114754,40,481.05,-237.85,1027.8000000000002,9,90,10,5,9.1,569.79,76.93,28.1,13.806451612903226,32.1,734.91,134.07999999999998,3.67,111.9,16.336666666666666,33.0,666.35,126.5,3.73,2,94.1,20.361290322580647,32.9,721.2,143.54,3.45,5,0.0003075592994307,0.1048362811791384,-0.0631159523809523,0.1048362811791384,0.0742144030714183,14,2.9865822784810128,physical_harvested_weight,False,2021-05-04,2021-09-26,1,89.0,124.0,5.0,1082.9000000000003,232.3,393.42,-161.12,2050.91,3.73,39.0,9.0,61.0,10.0,45.0,0.491663492063492,0.7227142857142856,0.7114285714285715,73.0,0.41171428571428564,0.5311428571428571,0.6672857142857144,0.7226571428571428,,,857.0000000000002,0.35736612489307107,0.45965564566437933,0.5908976833976834,0.718956512605042,0.7213791554357593,,0.06080706644947855
216,2021,40.0,43.0,37.0,6.4,3.71,242.68,688.96085,7.64,540.0,49.0,0.5483265306122449,0.759,0.188,0.1771684759994377,0.505,0.708,0.0059790111164626,0.719,26.868,200.0,0.571,37.0,2,1,43__40,13.605737704918033,33.0,243.2,2692.25,3.73,1.646967213114754,40,480.29,-237.09000000000003,1027.8000000000002,9,90,10,5,9.1,569.79,76.74,28.1,13.806451612903226,32.1,734.91,133.85,3.67,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,94.1,20.361290322580647,32.9,721.2,143.36,3.45,5,0.0241405867524047,0.1032205433455433,-0.0404757936507936,0.0606173076923076,0.0514106174249031,14,2.925945945945946,physical_harvested_weight,False,2021-05-03,2021-09-24,1,90.0,123.0,5.0,1086.1000000000001,232.29999999999998,396.88000000000005,-164.58000000000007,2076.9700000000003,3.73,39.0,9.0,62.0,10.0,45.0,0.5672793650793652,0.7497142857142858,0.7262857142857142,74.0,0.5427857142857143,0.6264285714285714,0.7144285714285713,0.7494761904761905,,,860.2000000000002,0.5083130881094953,0.5833112913287585,0.6874044401544401,0.7473019434982969,0.7438519003931847,,0.06161026837806301
217,2021,40.0,43.0,408.0,6.94,3.484666666666667,201.10266666666664,313.7409,4.662000000000001,472.0,57.0,0.4529649122807018,0.785,0.174,0.2330616186056759,0.24,0.712,0.0072407330360062,0.71,25.819000000000003,198.0,0.611,23.0,2,1,43__40,13.089344262295082,31.3,206.4,2713.6800000000003,3.5,1.5109016393442625,30,494.9500000000001,-288.55000000000007,975.5,5,95,18,2,7.7,575.99,78.27,24.1,13.545161290322582,31.0,735.04,140.2,3.5,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,65.9,19.458064516129035,31.3,728.34,145.92,3.09,2,0.0361036383668006,0.1538406256441972,-0.043739898989899,0.1054093820861677,0.1315879110082149,14,2.768578431372549,physical_harvested_weight,False,2021-05-06,2021-10-10,1,87.0,126.0,5.0,1018.5000000000001,197.29999999999998,397.09000000000003,-199.79000000000005,2016.86,3.5,29.0,5.0,63.0,14.0,46.0,0.5047080745341616,0.7735714285714286,0.7182857142857142,71.0,0.3507619047619047,0.5581071428571429,0.7510000000000001,0.7631428571428571,,,804.8000000000001,0.27287441130298273,0.42574822415153907,0.7095112781954886,0.7732331838565022,0.7251078838174273,,0.07367916174734354
218,2021,40.0,43.0,39.0,7.2,3.87,198.74,289.9543,4.86,390.0,50.0,0.4715399999999999,0.732,0.135,0.2086121961918813,0.26175,0.68325,0.0069350934244197,0.706,23.576999999999995,197.0,0.597,26.0,2,1,43__40,13.089344262295082,31.3,206.4,2713.6800000000003,3.5,1.5109016393442625,30,494.9500000000001,-288.55000000000007,975.5,5,95,18,2,7.7,575.99,78.27,24.1,13.545161290322582,31.0,735.04,140.2,3.5,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,65.9,19.458064516129035,31.3,728.34,145.92,3.09,2,0.0367798621414167,0.1243295351473923,-0.0600832341269841,0.1126877551020407,0.108304759129759,14,2.12974358974359,physical_harvested_weight,False,2021-05-05,2021-10-19,1,88.0,125.0,5.0,1025.6000000000001,197.3,401.28,-203.97999999999996,2040.5500000000002,3.5,29.0,5.0,64.0,14.0,43.0,0.5070033222591361,0.7255714285714285,0.7124285714285714,81.0,0.4165142857142857,0.5913928571428573,0.682142857142857,0.718857142857143,,,948.1000000000001,0.30366248037676613,0.5155386740331491,0.6685798872180451,0.7116271620755925,0.7184908120924719,,0.0550630028844694
219,2021,40.0,43.0,210.0,6.8,3.69625,212.37625,656.214605,8.491249999999999,446.25,51.0,0.447686274509804,0.792,0.184,0.2319128884965788,0.2205,0.708,0.007278876948958,0.739,22.832000000000004,200.0,0.6080000000000001,19.0,2,1,43__40,14.16967213114754,32.7,184.2,2707.26,3.82,1.6839344262295084,42,509.57,-325.37,1082.2,8,94,18,4,7.7,572.73,82.36,27.2,14.625806451612902,32.2,737.06,144.55,3.82,100.8,16.793333333333333,32.3,669.74,133.55,3.59,2,48.5,20.548387096774192,32.7,727.73,149.11,3.52,4,0.038835579004024,0.1606374892964179,-0.0521459060780489,0.1298872036693465,0.138875633040429,14,2.818952380952381,physical_harvested_weight,False,2021-05-07,2021-10-16,1,86.0,127.0,5.0,1096.2999999999997,174.3,401.22,-226.92000000000002,1989.94,3.82,39.0,8.0,61.0,15.0,41.0,0.4969756097560976,0.7854285714285715,0.7488571428571429,75.0,0.382,0.5287678571428571,0.7518571428571429,0.7854285714285715,,,946.2999999999997,0.2661089837997055,0.42664378478664194,0.6053497171145688,0.7644836568773852,0.7823185328185328,,0.06359084741004167
220,2021,40.0,43.0,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,48.0,0.5239166666666667,0.777,0.193,0.2018064081957976,0.389,0.72275,0.0065620326106734,0.719,25.148000000000003,195.0,0.5840000000000001,26.0,2,1,43__40,13.089344262295082,31.3,206.4,2713.6800000000003,3.5,1.5109016393442625,30,494.9500000000001,-288.55000000000007,975.5,5,95,18,2,7.7,575.99,78.27,24.1,13.545161290322582,31.0,735.04,140.2,3.5,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,65.9,19.458064516129035,31.3,728.34,145.92,3.09,2,0.0329051687914091,0.1223756880024737,-0.0533542735042734,0.0949669501133786,0.1095436883781664,14,2.0264,physical_harvested_weight,False,2021-05-05,2021-10-16,1,88.0,125.0,5.0,1025.6000000000001,197.3,401.28,-203.97999999999996,2040.5500000000002,3.5,29.0,5.0,64.0,14.0,41.0,0.5652195121951219,0.7641428571428571,0.7281428571428571,70.0,0.5118285714285714,0.6279107142857143,0.7475714285714286,0.7616857142857144,,,789.6,0.39473861852433284,0.5726639242084267,0.7228890977443607,0.7636764894298527,0.7364588026081802,,0.0671291647649475
221,2021,40.0,43.0,8.0,,,,,,,49.0,0.5523673469387755,0.754,0.184,0.175947428822611,0.486,0.708,0.0059170001749433,0.726,27.066,197.0,0.5700000000000001,33.0,2,1,43__40,13.605737704918033,33.0,243.2,2692.25,3.73,1.646967213114754,40,480.29,-237.09000000000003,1027.8000000000002,9,90,10,5,9.1,569.79,76.74,28.1,13.806451612903226,32.1,734.91,133.85,3.67,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,94.1,20.361290322580647,32.9,721.2,143.36,3.45,5,0.0086358573215529,0.0559290120593691,-0.0320977182539682,0.0460260683760683,0.0295648634599527,14,1.7475,physical_harvested_weight,False,2021-05-03,2021-09-24,1,90.0,123.0,5.0,1086.1000000000001,232.29999999999998,396.88000000000005,-164.58000000000007,2076.9700000000003,3.73,39.0,9.0,62.0,10.0,45.0,0.5712031746031746,0.7432857142857143,0.7281428571428572,77.0,0.5667142857142857,0.6411428571428572,0.7097142857142857,0.7429047619047618,,,903.7000000000002,0.500201881950385,0.6052177167810355,0.6934594594594594,0.7403622520536967,0.7410642201834862,,0.057000079321012136
222,2021,40.0,43.0,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,51.0,0.4571176470588235,0.773,0.161,0.2007257075926781,0.2915,0.6575,0.0066703582206247,0.714,23.313,195.0,0.612,19.0,2,1,43__40,13.089344262295082,31.3,206.4,2713.6800000000003,3.5,1.5109016393442625,30,494.9500000000001,-288.55000000000007,975.5,5,95,18,2,7.7,575.99,78.27,24.1,13.545161290322582,31.0,735.04,140.2,3.5,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,65.9,19.458064516129035,31.3,728.34,145.92,3.09,2,0.0303231938037542,0.1620066052994624,-0.0584373931623931,0.1557374498517355,0.1412607723460402,14,2.9396774193548385,physical_harvested_weight,False,2021-05-04,2021-09-26,1,89.0,124.0,5.0,1031.5,197.29999999999998,405.86999999999995,-208.56999999999996,2066.12,3.5,29.0,5.0,65.0,14.0,44.0,0.4880227272727273,0.7518571428571429,0.7225714285714285,78.0,0.3988857142857143,0.5441428571428572,0.689857142857143,0.7493714285714286,,,890.8000000000001,0.3548021978021978,0.44683741120757686,0.6560827067669172,0.7393901345291479,0.7346064018968582,,0.061346721986342286
223,2021,40.0,43.0,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,51.0,0.4491960784313726,0.789,0.152,0.2148217701393361,0.271,0.7035,0.0069135350180652,0.714,22.909,197.0,0.637,20.0,2,1,43__40,13.089344262295082,31.3,206.4,2713.6800000000003,3.5,1.5109016393442625,30,494.9500000000001,-288.55000000000007,975.5,5,95,18,2,7.7,575.99,78.27,24.1,13.545161290322582,31.0,735.04,140.2,3.5,108.7,15.773333333333332,30.6,674.31,130.56,3.11,1,65.9,19.458064516129035,31.3,728.34,145.92,3.09,2,0.0193233042882026,0.1665030303030303,-0.0520153513153512,0.1398347505668934,0.1370936962343212,14,2.8625714285714285,physical_harvested_weight,False,2021-05-04,2021-09-27,1,89.0,124.0,5.0,1031.5,197.29999999999998,405.86999999999995,-208.56999999999996,2066.12,3.5,29.0,5.0,65.0,14.0,43.0,0.4869800664451827,0.758,0.7171428571428571,78.0,0.3918571428571429,0.5765714285714285,0.7218571428571429,0.7572285714285714,,,890.8000000000001,0.31585714285714284,0.4626945540647198,0.6892913533834585,0.7546617552850736,0.7313657379964434,,0.06278683722292745
224,2021,40.0,43.0,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,52.0,0.4796346153846154,0.75,0.169,0.1873978725811181,0.3482499999999999,0.63,0.0064558664669408,0.722,24.941000000000003,200.0,0.581,26.0,2,1,43__40,13.605737704918033,33.0,243.2,2692.25,3.73,1.646967213114754,40,480.29,-237.09000000000003,1027.8000000000002,9,90,10,5,9.1,569.79,76.74,28.1,13.806451612903226,32.1,734.91,133.85,3.67,111.9,16.336666666666666,33.0,666.35,126.34,3.73,2,94.1,20.361290322580647,32.9,721.2,143.36,3.45,5,0.0142569020263289,0.0796822613894041,-0.0460874510410225,0.0743660997732426,0.0493909772483751,14,2.0925,physical_harvested_weight,False,2021-05-03,2021-09-25,1,90.0,123.0,5.0,1086.1000000000001,232.29999999999998,396.88000000000005,-164.58000000000007,2076.9700000000003,3.73,39.0,9.0,62.0,10.0,47.0,0.4997902735562311,0.7432857142857142,0.7272857142857143,79.0,0.424,0.5401428571428571,0.6252857142857143,0.7303571428571429,,,936.7000000000002,0.38423438836612495,0.4829488459139114,0.5924546332046333,0.7135212221304708,0.7399672346002621,,0.05820904720818437
