field_id,year,yield_t_ha,harvested_weight_t,completed_area_ha,completed_date,humidity,protein_content,oil_content,operation_id,crop_id,variety,till_type,sowing_date,harvesting_date,standard_name,field_name,field_tillable_area,field_calculated_area,lat,long,cropwise_t_ha,target_yield_t_ha,target_source,prev_crop_id,prev_standard_name,rotation_pair,years_since_sunflower,years_since_wheat,asof_tag,sowing_known_asof,sowing_doy,days_after_sowing_asof,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_last_value_asof,ndvi_last_doy_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_slope_asof,ndvi_integral_asof,ndvi_last30d_mean_asof,ndvi_above_05_days_asof,cw_temp_n_obs_asof,cw_temp_mean_asof,cw_temp_max_asof,cw_temp_min_asof,cw_temp_std_asof,cw_temp_p25_asof,cw_temp_p75_asof,cw_temp_last_value_asof,cw_temp_last_doy_asof,cw_temp_peak_doy_asof,cw_temp_amplitude_asof,cw_temp_slope_asof,cw_temp_integral_asof,cw_temp_last30d_mean_asof,cw_sm_n_obs_asof,cw_sm_mean_asof,cw_sm_max_asof,cw_sm_min_asof,cw_sm_std_asof,cw_sm_p25_asof,cw_sm_p75_asof,cw_sm_last_value_asof,cw_sm_last_doy_asof,cw_sm_peak_doy_asof,cw_sm_amplitude_asof,cw_sm_slope_asof,cw_sm_integral_asof,cw_sm_last30d_mean_asof,gdd_to_asof,heat_days_ge30_to_asof,cold_days_le0_to_asof,field_soil_pH,field_soil_OM,field_soil_N,field_soil_P,field_soil_K,field_soil_Mg,field_soil_S,field_soil_Zn
276,2022,2.9274193548387095,181.5,62.0,2022-08-30,0.0,0.0,0.0,8800,43.0,Гранни,,2022-05-14,2022-08-30,wheat_spring,66 га,62.0,63.13841,50.45706433133149,82.35493893442498,2.9553000000000003,2.9274193548387095,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,,09_01,1,134.0,110.0,74,0.43124324324324326,0.67,0.196,0.158362721760948,0.3215,0.58,0.326,244.0,188.0,0.47400000000000003,0.0015848731359780865,58.586000000000006,0.36829411764705877,28,159,13.887106918238995,41.95,-23.2,20.846237925708206,-8.525,31.4,36.1,244.0,141.0,65.15,0.2515304285187313,3190.575,29.976190476190474,243,0.4550555555555556,0.9025,0.0,0.2600487133852681,0.13874999999999998,0.638,0.4945,244.0,112.0,0.9025,0.002675640253706287,110.48599999999999,0.5832096774193546,2887.4500000000003,45,56,6.1,5.6,13.05,48.9,397.5,413.5,8.33,0.895
276,2023,2.634193548387097,163.32,62.0,2023-10-18,18.2,0.0,0.0,12994,40.0,Алькантара,,2023-05-12,2023-10-18,sunflower,66 га,62.0,63.13841,50.45706433133149,82.35493893442498,2.2346,2.634193548387097,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,2.0,1.0,09_01,1,132.0,112.0,77,0.4833376623376621,0.725,0.173,0.1964300616021612,0.297,0.678,0.622,244.0,203.0,0.552,0.004828232068135276,65.1525,0.6743333333333332,37,140,18.814285714285717,48.3,-31.1,20.003257132736344,1.5125,35.387499999999996,22.8,244.0,157.0,79.4,0.2531136565673969,3405.025,25.655555555555555,244,0.4992786885245902,0.9390000000000001,0.039,0.23535667081398115,0.334625,0.67275,0.764,244.0,226.0,0.9,0.0025009698111181336,121.38575000000002,0.7441290322580644,2390.6500000000005,53,31,6.1,5.6,13.05,48.9,397.5,413.5,8.33,0.895
276,2024,3.63741935483871,225.52,62.0,2024-08-19,0.0,0.0,0.0,30487,43.0,,,2024-05-17,2024-08-19,wheat_spring,66 га,62.0,63.13841,50.45706433133149,82.35493893442498,3.8926,3.63741935483871,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,2.0,09_01,1,138.0,107.0,74,0.5262297297297298,0.775,0.198,0.19306381435535888,0.383,0.744,0.277,241.0,200.0,0.577,0.0020666535853129104,70.09899999999999,0.42449999999999993,35,138,13.925362318840579,41.7,-28.3,19.441270018730485,-1.3,28.45,27.55,241.0,139.0,70.0,0.23987345695181947,2587.35,27.69545454545455,245,0.5717122448979592,0.982,0.046,0.275251576675425,0.361,0.7955000000000001,0.7955000000000001,245.0,101.0,0.9359999999999999,0.002808812801410048,139.42550000000003,0.6607903225806451,2469.7,23,39,6.1,5.6,13.05,48.9,397.5,413.5,8.33,0.895
276,2025,1.4903225806451614,92.4,62.0,2025-09-15,0.0,0.0,0.0,35725,43.0,Токката,,2025-05-06,2025-09-15,wheat_spring,66 га,62.0,63.13841,50.45706433133149,82.35493893442498,3.6446,1.4903225806451614,v26_harvest_op,43.0,wheat_spring,wheat_spring->wheat_spring,2.0,1.0,09_01,1,126.0,118.0,78,0.4730641025641026,0.715,0.212,0.1695891218499454,0.319,0.6645000000000001,0.319,240.0,172.0,0.503,0.0013904111459005389,63.74800000000001,0.34908333333333336,35,103,9.353398058252427,37.8,-24.9,20.119448232768814,-9.025,28.85,26.0,177.0,142.0,62.699999999999996,0.3826994720222514,1138.7500000000002,,242,0.5611900826446282,0.96,0.001,0.295898828590365,0.2555,0.80625,0.9535,244.0,99.0,0.959,0.003315265624866605,136.312,0.7945322580645161,1460.15,20,42,6.65,3.695,,265.61,618.7230500000001,465.0,13.17,3.84
277,2021,3.3421333333333334,250.66,75.0,2021-10-24,0.0,0.0,0.0,7658,40.0,Неома,,2021-05-17,2021-10-24,sunflower,Бавдей,75.0,75.9263,50.45405926823989,82.37006425160226,3.3101,3.3421333333333334,v26_harvest_op,,missing,missing->sunflower,,,09_01,1,137.0,107.0,68,0.5098529411764706,0.791,0.198,0.21359425972030974,0.30625,0.6882499999999999,0.616,243.0,202.0,0.593,0.004714990800424065,68.91400000000002,0.6770625,37,129,15.322093023255816,44.25,-34.2,20.550331394540944,-1.95,30.5,32.95,241.0,129.0,78.45,0.24860965985347935,2884.5499999999997,28.205263157894734,244,0.45424590163934425,0.9119999999999999,0.0,0.27821535874904385,0.126625,0.652,0.5609999999999999,244.0,175.0,0.9119999999999999,0.003174586240081947,110.495,0.622016129032258,1928.75,37,33,5.967,5.567,10.047,70.667,381.667,424.667,6.75,1.063
277,2022,1.5733333333333333,118.0,75.0,2022-08-30,0.0,0.0,0.0,8801,43.0,Гранни,,2022-05-13,2022-08-30,wheat_spring,Бавдей,75.0,75.9263,50.45405926823989,82.37006425160226,2.6106000000000003,1.5733333333333333,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,,09_01,1,133.0,111.0,75,0.41087999999999997,0.688,0.166,0.17964267941295764,0.2435,0.5854999999999999,0.293,244.0,197.0,0.5219999999999999,0.001648432519733887,57.6505,0.3195625,29,160,14.06875,41.35,-23.3,20.808026358535304,-8.55,31.1,36.7,244.0,141.0,64.65,0.2521656714519204,3146.3250000000007,30.543181818181814,243,0.4558600823045267,0.901,0.0,0.2602637570261991,0.13874999999999998,0.639,0.493,244.0,112.0,0.901,0.0026811607214658343,110.68275,0.583548387096774,2935.35,44,54,5.967,5.567,10.047,70.667,381.667,424.667,6.75,1.063
277,2023,2.6744000000000003,200.58,75.0,2023-10-18,20.0,0.0,0.0,12995,40.0,Алькантара,,2023-05-13,2023-10-18,sunflower,Бавдей,75.0,75.9263,50.45405926823989,82.37006425160226,2.2202,2.6744000000000003,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,2.0,1.0,09_01,1,133.0,111.0,78,0.44908974358974374,0.705,0.165,0.19970171255492564,0.2645,0.67525,0.63,244.0,215.0,0.5399999999999999,0.005012687992316338,62.073,0.6812000000000001,35,142,18.928169014084506,47.6,-32.0,20.09046570242831,1.3625,36.0875,22.25,244.0,156.0,79.6,0.2550097741484927,3627.325,25.438888888888886,244,0.4982254098360656,0.9390000000000001,0.039,0.23449637001681187,0.335375,0.67025,0.7629999999999999,244.0,226.0,0.9,0.002490134608791907,121.12950000000002,0.7418225806451612,2440.7,56,32,5.967,5.567,10.047,70.667,381.667,424.667,6.75,1.063
277,2024,4.257866666666667,319.34,75.0,2024-08-21,0.0,0.0,0.0,30488,43.0,,,2024-05-17,2024-08-21,wheat_spring,Бавдей,75.0,75.9263,50.45405926823989,82.37006425160226,3.6836,4.257866666666667,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,2.0,09_01,1,138.0,107.0,74,0.5104324324324324,0.769,0.198,0.2105320211300654,0.32125000000000004,0.7535000000000001,0.305,241.0,181.0,0.571,0.0022940902883427892,67.3155,0.4082,37,137,14.195620437956206,42.3,-28.6,19.48805124694047,-0.85,28.75,26.65,241.0,139.0,70.9,0.24297548623758272,2575.125,27.521428571428572,245,0.5697326530612244,0.98,0.0445,0.27507007076695345,0.3615,0.7925,0.789,245.0,101.0,0.9355,0.0027992615198818432,138.946,0.6545322580645162,2490.25,26,37,5.967,5.567,10.047,70.667,381.667,424.667,6.75,1.063
277,2025,1.9090666666666667,143.18,75.0,2025-09-16,0.0,0.0,0.0,35726,43.0,Токката,,2025-05-05,2025-09-16,wheat_spring,Бавдей,75.0,75.9263,50.45405926823989,82.37006425160226,2.5618,1.9090666666666667,v26_harvest_op,43.0,wheat_spring,wheat_spring->wheat_spring,2.0,1.0,09_01,1,125.0,119.0,78,0.46261538461538454,0.7,0.219,0.1479631131067358,0.32525000000000004,0.6234999999999999,0.375,240.0,172.0,0.481,0.001535302655381191,62.383,0.38727272727272727,29,104,9.477884615384616,38.05,-24.9,19.940417048387165,-9.375,28.075,25.0,177.0,128.0,62.949999999999996,0.3878682099747038,1046.0749999999998,,242,0.5601818181818182,0.96,0.0015,0.2955957704435776,0.252875,0.8045,0.9535,244.0,99.0,0.9585,0.0033176068411220104,136.06825000000003,0.7955483870967744,1479.25,21,41,6.833333333333333,3.736666666666667,,254.35333333333335,531.5268033333333,430.0,15.23,2.6466666666666665
278,2021,5.365869565217392,493.66,92.0,2021-08-24,0.0,0.0,0.0,7042,3.0,Планета,,2021-05-07,2021-08-24,barley_spring,Борисов увал лев,92.0,92.73188,50.45985260170814,82.33023902192822,3.7399,5.365869565217392,v26_harvest_op,,missing,missing->barley_spring,,,09_01,1,127.0,117.0,64,0.43084374999999997,0.72,0.191,0.18060378065239246,0.30974999999999997,0.61375,0.328,243.0,187.0,0.5289999999999999,0.0016000405134154664,61.4535,0.36806249999999996,24,133,15.080827067669171,45.5,-33.9,21.081831897585758,-2.5,31.45,23.2,244.0,152.0,79.4,0.2585443298829762,2935.85,30.150000000000002,244,0.4515553278688525,0.9139999999999999,0.0,0.27577814648403737,0.126625,0.63975,0.554,244.0,175.0,0.9139999999999999,0.003132292273314912,109.84125,0.6178709677419354,2538.0499999999997,44,35,,,,,,,,
278,2022,2.907608695652174,267.5,92.0,2022-09-21,0.0,0.0,0.0,8764,40.0,Неома,,2022-05-08,2022-09-21,sunflower,Борисов увал лев,92.0,92.73188,50.45985260170814,82.33023902192822,2.3280000000000003,2.907608695652174,v26_harvest_op,3.0,barley_spring,barley_spring->sunflower,,,09_01,1,128.0,116.0,75,0.45436,0.732,0.18,0.2131026444384646,0.2,0.6605000000000001,0.476,244.0,195.0,0.552,0.004217963038135634,62.238499999999995,0.5808888888888889,39,166,13.283433734939758,45.45,-23.9,20.94077376028269,-8.575,29.3375,33.7,244.0,141.0,69.35,0.24194388648542378,3136.025,26.879545454545454,243,0.4512201646090535,0.8835,0.0,0.2579728187040184,0.1355,0.631,0.5055000000000001,244.0,112.0,0.8835,0.0026564885056521805,109.54199999999997,0.582274193548387,2309.95,39,60,,,,,,,,
278,2023,1.7219565217391304,158.42,92.0,2023-09-28,15.1,0.0,0.0,12850,43.0,Ликамеро,,2023-05-21,2023-09-28,wheat_spring,Борисов увал лев,92.0,92.73188,50.45985260170814,82.33023902192822,1.6905,1.7219565217391304,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,,09_01,1,141.0,103.0,73,0.37665753424657533,0.605,0.172,0.15796949759134682,0.231,0.537,0.489,242.0,218.0,0.433,0.004073380953786569,49.5275,0.5691333333333334,28,143,19.23881118881119,50.1,-29.05,20.663423666171752,0.8500000000000001,36.575,24.2,244.0,157.0,79.15,0.27039023718088673,3631.975,27.952777777777776,244,0.4979262295081967,0.9079999999999999,0.0375,0.23306519678269677,0.34162499999999996,0.6629999999999999,0.7575000000000001,244.0,226.0,0.8704999999999999,0.002477249916359987,121.06049999999999,0.7334838709677418,3117.4,62,32,,,,,,,,
278,2024,2.430869565217391,223.64,92.0,2024-08-06,0.0,0.0,0.0,30118,24.0,,,2024-04-26,2024-08-06,pea,Борисов увал лев,92.0,92.73188,50.45985260170814,82.33023902192822,3.6638,2.430869565217391,v26_harvest_op,43.0,wheat_spring,wheat_spring->pea,2.0,1.0,09_01,1,117.0,128.0,73,0.47250684931506853,0.78,0.192,0.2096021752532523,0.263,0.719,0.241,240.0,181.0,0.5880000000000001,0.0005385193638547156,63.89000000000001,0.26833333333333337,30,137,13.479927007299272,42.2,-29.5,20.064049321539105,-3.5,29.6,29.8,241.0,228.0,71.7,0.2576204193868713,2634.675,31.705263157894734,245,0.5706326530612246,0.9844999999999999,0.044000000000000004,0.2726664886556806,0.357,0.7869999999999999,0.8105,245.0,101.0,0.9404999999999999,0.002762696146031384,139.14849999999998,0.6663064516129034,2062.15,33,43,,5.9,,,,,,
278,2025,3.899173913043478,358.724,92.0,2025-07-22,0.0,0.0,0.0,35205,44.0,Булава,,2024-08-29,2025-07-22,wheat_winter,Борисов увал лев,92.0,92.73188,50.45985260170814,82.33023902192822,2.7512,3.899173913043478,v26_harvest_op,24.0,pea,pea->wheat_winter,3.0,2.0,09_01,1,242.0,368.0,76,0.44868421052631574,0.657,0.245,0.14207514788107511,0.2975,0.5934999999999999,0.279,240.0,177.0,0.41200000000000003,-0.00046486004689458256,57.3215,0.28781818181818175,32,114,8.325000000000001,38.85,-27.3,19.725007782445708,-9.9,27.975,24.7,177.0,142.0,66.15,0.37546785221684553,1147.2749999999999,,242,0.5523657024793389,0.9615,0.0,0.2909929238960363,0.249875,0.79,0.9319999999999999,244.0,99.0,0.9615,0.003236287311741518,134.18800000000002,0.775064516129032,1513.8000000000002,22,48,6.8,3.693333333333334,,226.48,550.7178266666666,440.0,11.839999999999998,2.4033333333333333
279,2021,4.9775,278.74,56.0,2021-08-24,0.0,0.0,0.0,7043,3.0,Планета,,2021-05-06,2021-08-24,barley_spring,Борисов увал пр,33.0,33.3454,50.46917494944045,82.34138967976989,4.0840000000000005,4.9775,v26_harvest_op,,missing,missing->barley_spring,,,09_01,1,126.0,118.0,64,0.44353125,0.753,0.19,0.18822169182492623,0.30625,0.64125,0.304,243.0,195.0,0.563,0.0014215532121527796,63.028999999999996,0.355125,25,133,14.098872180451128,44.05,-34.1,21.25843350222741,-3.45,31.6,26.0,244.0,129.0,78.15,0.2573857504368545,2864.625,30.178947368421046,244,0.4555512295081967,0.9159999999999999,0.0,0.2770772966487158,0.131125,0.647625,0.5555,244.0,175.0,0.9159999999999999,0.003139695137314184,110.81474999999999,0.6198870967741935,2448.75,39,38,,,,,,,,
279,2023,1.069090909090909,35.28,33.0,2023-10-01,17.0,0.0,0.0,12851,43.0,Ликамеро,,2023-05-22,2023-10-01,wheat_spring,Борисов увал пр,33.0,33.3454,50.46917494944045,82.34138967976989,1.2153,1.069090909090909,v26_harvest_op,3.0,barley_spring,barley_spring->wheat_spring,,,09_01,1,142.0,102.0,67,0.3821492537313433,0.715,0.191,0.15347917878441558,0.246,0.44,0.642,242.0,230.0,0.524,0.004175758267437236,50.31150000000001,0.6519166666666667,13,144,17.976388888888888,49.0,-28.9,20.681944910796226,0.6875,35.1375,23.2,244.0,157.0,77.9,0.2687471677180429,3456.25,27.12222222222222,244,0.5008790983606558,0.9390000000000001,0.0395,0.23690003757033554,0.33325000000000005,0.674125,0.766,244.0,226.0,0.8995000000000001,0.0025196661421095453,121.77525,0.7479516129032256,2995.05,59,35,,,,,,,,
279,2024,1.87,61.71,33.0,2024-08-14,0.0,0.0,0.0,30119,24.0,,,2024-04-26,2024-08-14,pea,Борисов увал пр,33.0,33.3454,50.46917494944045,82.34138967976989,2.948,1.87,v26_harvest_op,43.0,wheat_spring,wheat_spring->pea,,1.0,09_01,1,117.0,128.0,67,0.5149402985074627,0.781,0.181,0.20418713107204695,0.3465,0.7464999999999999,0.291,241.0,181.0,0.6000000000000001,0.0012439683114841837,70.361,0.3537857142857143,34,135,13.68,40.3,-29.0,20.401730318774433,-4.199999999999999,29.925,30.1,241.0,139.0,69.3,0.25918869410103695,2750.275,31.27894736842105,245,0.5748653061224489,0.986,0.0475,0.2756510849481089,0.36,0.7935,0.8065,245.0,101.0,0.9385,0.0028240671078507357,140.18874999999997,0.6707580645161292,2068.6499999999996,34,42,,5.9,,,,,,
279,2025,4.40060606060606,145.22,33.0,2025-07-21,0.0,0.0,0.0,35206,44.0,Булава,,2024-08-29,2025-07-21,wheat_winter,Борисов увал пр,33.0,33.3454,50.46917494944045,82.34138967976989,3.2708,4.40060606060606,v26_harvest_op,24.0,pea,pea->wheat_winter,,2.0,09_01,1,242.0,368.0,73,0.48336986301369866,0.718,0.213,0.16670296008164112,0.316,0.665,0.331,240.0,162.0,0.505,-0.0011502310414151068,61.38,0.28679999999999994,37,111,7.703603603603603,38.1,-27.2,19.96809246632664,-10.850000000000001,27.475,23.25,177.0,158.0,65.3,0.372924471682797,1106.3,,242,0.5628099173553719,0.9595,0.0005,0.29642422175066774,0.255375,0.80425,0.9535,244.0,99.0,0.9590000000000001,0.003310034261128069,136.70325000000003,0.7924354838709677,1448.95,20,49,6.9,3.71,,232.385,397.30026,450.0,12.08,1.83
280,2021,3.253586956521739,299.33,92.0,2021-08-28,0.0,0.0,0.0,7044,3.0,Планета,,2021-05-09,2021-08-28,barley_spring,Буераки,92.0,93.43662,50.47386901427953,82.36749860049176,3.4298,3.253586956521739,v26_harvest_op,,missing,missing->barley_spring,,,09_01,1,129.0,115.0,69,0.480840579710145,0.781,0.184,0.20048828967128257,0.33,0.693,0.28,243.0,188.0,0.597,0.001690004193165508,65.64999999999999,0.39961111111111114,30,129,14.730620155038762,44.15,-33.8,21.12304695809064,-2.55,30.85,25.9,244.0,129.0,77.94999999999999,0.2536273001289544,2879.2000000000003,29.69473684210526,244,0.4549774590163934,0.9145,0.0,0.27752888733135417,0.1295,0.64825,0.558,244.0,175.0,0.9145,0.003153997786121126,110.67425,0.6205161290322581,2436.6000000000004,38,34,5.65,6.2,18.475,115.425,814.75,428.75,11.223,7.47
280,2023,1.953478260869565,179.72,92.0,2023-10-02,29.2,0.0,0.0,12852,43.0,Ликамеро,,2023-05-22,2023-10-02,wheat_spring,Буераки,92.0,93.43662,50.47386901427953,82.36749860049176,2.3178,1.953478260869565,v26_harvest_op,3.0,barley_spring,barley_spring->wheat_spring,,,09_01,1,142.0,102.0,68,0.4160735294117646,0.618,0.203,0.1341686072882211,0.2815,0.51425,0.613,244.0,236.0,0.415,0.0034164379777268396,54.78050000000001,0.5903333333333333,22,144,18.41979166666667,47.8,-28.9,20.09402224089812,1.1375,35.0375,22.7,244.0,155.0,76.69999999999999,0.26492339332123477,3640.775,26.919444444444444,244,0.49949795081967213,0.9395,0.039,0.23575504574486103,0.33337500000000003,0.67275,0.7645,244.0,226.0,0.9005,0.0025061697417278995,121.43925000000002,0.7451129032258065,3018.1000000000004,58,33,5.65,6.2,18.475,115.425,814.75,428.75,11.223,7.47
280,2025,4.019456521739131,369.79,92.0,2025-10-20,0.0,0.0,0.0,35757,40.0,LG 54.63CL,,2025-04-30,2025-10-20,sunflower,Буераки,92.0,93.43662,50.47386901427953,82.36749860049176,3.3985,4.019456521739131,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,,2.0,09_01,1,120.0,124.0,73,0.4894383561643835,0.749,0.214,0.19468182586806912,0.299,0.694,0.419,240.0,184.0,0.535,0.003712785342373736,69.85499999999999,0.5437272727272726,37,111,7.974324324324324,39.0,-27.2,19.931863513029107,-10.274999999999999,27.8,23.45,177.0,153.0,66.2,0.3694772810782761,1105.675,,242,0.5615268595041322,0.9595,0.001,0.29597103858912566,0.255625,0.806125,0.9535,244.0,99.0,0.9585,0.0033119434337112825,136.39275,0.7934677419354838,1121.3500000000001,21,47,6.55,3.9275,,280.0725,908.9268875,450.0,15.47,2.9825
282,2021,3.4048936170212767,160.03,47.0,2021-08-28,0.0,0.0,0.0,7045,3.0,Планета,,2021-05-09,2021-08-28,barley_spring,Карьер,47.0,44.34078,50.47729062676775,82.37503137648005,3.2948,3.4048936170212767,v26_harvest_op,,missing,missing->barley_spring,,,09_01,1,129.0,115.0,66,0.48978787878787877,0.782,0.189,0.19742843084931228,0.3435,0.6745000000000001,0.309,243.0,188.0,0.593,0.0018510783124420088,66.4315,0.41181249999999997,29,137,13.984306569343063,38.0,-34.3,20.142028319191805,-1.6,30.15,25.0,244.0,129.0,72.3,0.2518197357144099,2572.0999999999995,29.12894736842105,244,0.4548012295081967,0.9135,0.0,0.2776820006447931,0.12925,0.649375,0.5585,244.0,175.0,0.9135,0.003158750604066762,110.63125,0.6206129032258063,2487.5,35,35,5.65,6.15,20.1,102.25,972.0,414.5,11.1,7.67
282,2022,1.2691489361702126,59.65,47.0,2022-09-18,0.0,0.0,0.0,8767,40.0,P63LE10,,2022-05-03,2022-09-18,sunflower,Карьер,47.0,44.34078,50.47729062676775,82.37503137648005,2.7001,1.2691489361702126,v26_harvest_op,3.0,barley_spring,barley_spring->sunflower,,,09_01,1,123.0,121.0,69,0.4785217391304348,0.718,0.165,0.1934603737049964,0.3,0.658,0.403,244.0,188.0,0.5529999999999999,0.0031486954672922092,65.6105,0.5114285714285715,34,165,14.033636363636361,38.75,-22.9,19.532324539807714,-7.4,29.5,33.2,244.0,141.0,61.65,0.24454901253075292,2947.9,27.91904761904762,243,0.45493827160493827,0.9035,0.0,0.26004208723994526,0.13874999999999998,0.6387499999999999,0.4935,244.0,112.0,0.9035,0.002672989621708301,110.45800000000001,0.582516129032258,2308.3,39,54,5.65,6.15,20.1,102.25,972.0,414.5,11.1,7.67
282,2023,1.9701702127659575,92.598,47.0,2023-10-02,25.8,0.0,0.0,12853,43.0,Гранни,,2023-05-18,2023-10-02,wheat_spring,Карьер,47.0,44.34078,50.47729062676775,82.37503137648005,1.9138,1.9701702127659575,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,,09_01,1,138.0,106.0,67,0.423089552238806,0.608,0.203,0.12997206718773555,0.2885,0.517,0.608,244.0,244.0,0.40499999999999997,0.0032028637202931114,54.76800000000001,0.5764166666666667,23,145,17.113103448275858,41.85,-29.15,18.83920437287869,1.5,31.5,21.35,244.0,155.0,71.0,0.25187235893321197,3120.2999999999997,26.544736842105262,244,0.49893647540983593,0.9395,0.039,0.2352992406382866,0.33387500000000003,0.671125,0.7635,244.0,226.0,0.9005,0.002500482220817896,121.3025,0.7439032258064517,2868.2,52,33,5.65,6.15,20.1,102.25,972.0,414.5,11.1,7.67
282,2025,3.9023404255319143,183.41,47.0,2025-10-20,0.0,0.0,0.0,35758,40.0,LG 54.63CL,,2025-04-29,2025-10-20,sunflower,Карьер,47.0,44.34078,50.47729062676775,82.37503137648005,3.2414,3.9023404255319143,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,3.0,2.0,09_01,1,119.0,125.0,71,0.49508450704225354,0.77,0.222,0.18725983653652636,0.322,0.6955,0.395,240.0,186.0,0.548,0.0035255838086615714,71.11999999999998,0.5362,33,113,7.184513274336283,33.9,-24.2,18.667071571253057,-10.3,24.8,23.2,177.0,138.0,58.099999999999994,0.3469857793936935,953.3999999999999,,242,0.5610495867768595,0.9590000000000001,0.001,0.29578674963588186,0.256,0.806,0.953,244.0,99.0,0.9580000000000001,0.0033123444528106874,136.2775,0.7938225806451613,1033.3,16,48,6.6,3.91,,186.92,327.12350000000004,420.0,15.11,2.59
283,2021,5.287594936708861,835.44,158.0,2021-08-27,0.0,0.0,0.0,7046,3.0,Планета,,2021-05-27,2021-08-27,barley_spring,Лаврентия 05-080-025-149,158.0,159.40203,50.46964763515602,82.35365322570922,4.5468,5.287594936708861,v26_harvest_op,,missing,missing->barley_spring,,,09_01,1,147.0,97.0,68,0.45786764705882343,0.784,0.195,0.20920760196033286,0.298,0.6757500000000001,0.293,241.0,195.0,0.589,0.0015506625733524813,63.3425,0.34582352941176475,28,129,15.313178294573644,44.8,-34.1,20.93442004478801,-1.7,32.05,24.9,244.0,129.0,78.9,0.2522258836627775,2971.875,29.802631578947363,244,0.4551209016393443,0.9145,0.0,0.2773830663644492,0.13,0.6479999999999999,0.5575,244.0,175.0,0.9145,0.003150254843892626,110.70925,0.6204032258064517,2483.5,40,33,5.66,5.82,14.18,61.28,571.2,404.0,9.024,16.62
283,2022,3.713924050632911,586.8,158.0,2022-09-20,0.0,0.0,0.0,8768,40.0,P63LE10,,2022-05-04,2022-09-20,sunflower,Лаврентия 05-080-025-149,158.0,159.40203,50.46964763515602,82.35365322570922,2.338,3.713924050632911,v26_harvest_op,3.0,barley_spring,barley_spring->sunflower,,,09_01,1,124.0,120.0,75,0.4556133333333332,0.714,0.186,0.18438032384780711,0.267,0.623,0.364,244.0,192.0,0.528,0.0032172878255862522,62.1175,0.5161764705882355,36,162,13.443827160493827,44.15,-23.9,21.01624207682846,-8.8875,30.3375,34.9,244.0,141.0,68.05,0.24538197199001544,3195.7249999999995,28.302272727272726,243,0.45432304526748973,0.9045,0.0,0.25987436732778885,0.1385,0.6375,0.4945,244.0,112.0,0.9045,0.002669400103360721,110.3075,0.5824032258064517,2297.3,42,59,5.66,5.82,14.18,61.28,571.2,404.0,9.024,16.62
283,2023,1.430253164556962,225.98,158.0,2023-10-01,17.0,0.0,0.0,12854,43.0,Ликамеро,,2023-05-23,2023-10-01,wheat_spring,Лаврентия 05-080-025-149,158.0,159.40203,50.46964763515602,82.35365322570922,1.306,1.430253164556962,v26_harvest_op,40.0,sunflower,sunflower->wheat_spring,1.0,,09_01,1,143.0,101.0,75,0.38896000000000003,0.657,0.179,0.14778095862909177,0.256,0.4765,0.657,244.0,244.0,0.47800000000000004,0.0038995148223756907,52.2695,0.6102000000000001,17,141,19.215957446808513,49.15,-28.9,20.171171162555513,2.0,36.3,22.95,244.0,155.0,78.05,0.26480852206713273,3491.5,26.7,244,0.49991393442622944,0.9390000000000001,0.039,0.23607084839422565,0.333125,0.6739999999999999,0.7649999999999999,244.0,226.0,0.9,0.002509862086911268,121.54050000000001,0.7459032258064516,3050.3,60,30,5.66,5.82,14.18,61.28,571.2,404.0,9.024,16.62
283,2025,4.0171455696202525,634.709,158.0,2025-10-20,0.0,0.0,0.0,35759,40.0,LG 54.63CL,,2025-05-01,2025-10-20,sunflower,Лаврентия 05-080-025-149,158.0,159.40203,50.46964763515602,82.35365322570922,3.3688,4.0171455696202525,v26_harvest_op,43.0,wheat_spring,wheat_spring->sunflower,3.0,2.0,09_01,1,121.0,123.0,81,0.4968395061728395,0.769,0.216,0.1949054507589734,0.291,0.688,0.395,240.0,185.0,0.553,0.0033863170406309823,69.3115,0.5184615384615385,40,108,8.461574074074074,38.5,-27.3,19.93037139653379,-9.799999999999999,27.7625,23.9,177.0,153.0,65.8,0.36810920156653876,1135.3,,242,0.5619070247933885,0.9595,0.001,0.2961028143841079,0.25525,0.805875,0.9535,244.0,99.0,0.9585,0.0033118086474961035,136.48525,0.7933064516129033,1122.5,21,46,6.466666666666666,3.556666666666666,,143.77833333333334,438.33283166666666,500.0,13.703333333333331,3.7483333333333335
