field_id,year,crop_id,prev_crop_id,field_tillable_area,field_soil_pH,field_soil_OM,field_soil_P,field_soil_K,field_soil_N,field_soil_Mg,ndvi_n_obs_asof,ndvi_mean_asof,ndvi_max_asof,ndvi_min_asof,ndvi_std_asof,ndvi_p25_asof,ndvi_p75_asof,ndvi_slope_asof,ndvi_last_value_asof,ndvi_integral_asof,ndvi_peak_doy_asof,ndvi_amplitude_asof,ndvi_above_05_days_asof,years_since_sunflower,years_since_wheat,rotation_pair,wx_temp_mean_to_asof,wx_temp_max_to_asof,wx_precip_sum_to_asof,wx_srad_sum_to_asof,wx_vpd_max_to_asof,wx_vpd_mean_to_asof,wx_vpd_days_high_to_asof,wx_et0_sum_to_asof,wx_water_balance_to_asof,wx_gdd_sunflower_to_asof,wx_hot_d30_to_asof,wx_dry_days_to_asof,wx_drought_run_to_asof,wx_heat_run_to_asof,wx_apr_precip,wx_apr_srad,wx_apr_et0,wx_may_precip,wx_may_temp_mean,wx_may_temp_max,wx_may_srad,wx_may_et0,wx_may_vpd_max,wx_jun_precip,wx_jun_temp_mean,wx_jun_temp_max,wx_jun_srad,wx_jun_et0,wx_jun_vpd_max,wx_jun_hot_d30,wx_jul_precip,wx_jul_temp_mean,wx_jul_temp_max,wx_jul_srad,wx_jul_et0,wx_jul_vpd_max,wx_jul_hot_d30,wx_aug_precip,wx_aug_temp_mean,wx_aug_temp_max,wx_aug_srad,wx_aug_et0,wx_aug_vpd_max,wx_aug_hot_d30,ndvi_anom_mean_asof,ndvi_anom_max_asof,ndvi_anom_min_asof,ndvi_anom_last_value_asof,ndvi_anom_last30d_mean_asof,ndvi_baseline_n_years,sowing_date,harvesting_date,sowing_date_valid,days_after_sowing_asof,sowing_doy,gdd_base_temp,gdd_from_sowing_asof,wx_sow_precip_sum,wx_sow_et0_sum,wx_sow_water_balance,wx_sow_srad_sum,wx_sow_vpd_max,wx_sow_vpd_days_high,wx_sow_hot_d30,wx_sow_dry_days,wx_sow_drought_run,ndvi_sow_n_obs,ndvi_sow_mean,ndvi_sow_max,ndvi_sow_last,ndvi_sow_peak_das,ndvi_at_das_30,ndvi_at_das_45,ndvi_at_das_60,ndvi_at_das_75,ndvi_at_das_90,ndvi_at_das_120,ndvi_sow_peak_gdd,ndvi_at_sow_gdd_200,ndvi_at_sow_gdd_400,ndvi_at_sow_gdd_600,ndvi_at_sow_gdd_800,ndvi_at_sow_gdd_1000,ndvi_at_sow_gdd_1200,ndvi_growth_per_100gdd_from_sow,scout_n_reports_asof,scout_has_report_asof,soil_sample_n_asof,soil_sample_has_asof,soil_sample_days_since_latest,soil_sample_n_tests_asof,soil_sample_latest_soil_K,soil_sample_mean_soil_K,soil_sample_latest_soil_P,soil_sample_mean_soil_P,soil_sample_latest_soil_S,soil_sample_mean_soil_S,soil_sample_latest_soil_Cu,soil_sample_mean_soil_Cu,soil_sample_latest_soil_Fe,soil_sample_mean_soil_Fe,soil_sample_latest_soil_Mg,soil_sample_mean_soil_Mg,soil_sample_latest_soil_Mn,soil_sample_mean_soil_Mn,soil_sample_latest_soil_Mo,soil_sample_mean_soil_Mo,soil_sample_latest_soil_Zn,soil_sample_mean_soil_Zn,soil_sample_latest_soil_pH,soil_sample_mean_soil_pH,soil_sample_latest_soil_N_NO3,soil_sample_mean_soil_N_NO3,soil_sample_latest_soil_organic_matter,soil_sample_mean_soil_organic_matter,soil_sample_latest_soil_B,soil_sample_mean_soil_B,soil_sample_latest_soil_N,soil_sample_mean_soil_N,scout_last_report_doy,scout_days_since_last_report,scout_growth_stage_max,scout_growth_stage_last,scout_risk_yield_decreasing_n,scout_risk_yield_decreasing_any,scout_condition_score_min,scout_condition_score_last,scout_condition_bad_n,scout_condition_not_good_n,scout_threat_reports_n,scout_threat_total_n,scout_threat_disease_any,scout_threat_insect_any,scout_threat_weed_any,standard_name,field_name,prod_crop_ru,target_yield_t_ha,target_source,unit_fix_applied,mgmt_ops_n_asof,mgmt_has_ops_asof,mgmt_first_op_doy,mgmt_last_op_doy,mgmt_days_since_last_op,mgmt_completed_area_sum,mgmt_completed_area_mean,mgmt_completed_area_max,mgmt_op_application_n,mgmt_op_soil_n,mgmt_op_other_n,mgmt_subtype_harrowing_n,mgmt_subtype_discing_n,mgmt_subtype_other_n,mgmt_flag_herbicide_chem_n,mgmt_flag_herbicide_chem_any,mgmt_flag_insecticide_chem_n,mgmt_flag_insecticide_chem_any,mgmt_flag_topdress_n,mgmt_flag_topdress_any,mgmt_flag_fungicide_chem_n,mgmt_flag_fungicide_chem_any,mgmt_fertilizer_items_n,mgmt_fertilizer_fact_rate_sum,mgmt_fertilizer_fact_rate_mean,mgmt_fertilizer_fact_rate_max,mgmt_fertilizer_fact_amount_sum,mgmt_fertilizer_last_doy,mgmt_fertilizer_days_since_last,mgmt_seed_items_n,mgmt_seed_fact_rate_sum,mgmt_seed_fact_rate_mean,mgmt_seed_fact_rate_max,mgmt_seed_fact_amount_sum,mgmt_seed_last_doy,mgmt_seed_days_since_last,mgmt_chemical_items_n,mgmt_chemical_fact_rate_sum,mgmt_chemical_fact_rate_mean,mgmt_chemical_fact_rate_max,mgmt_chemical_fact_amount_sum,mgmt_chemical_last_doy,mgmt_chemical_days_since_last,mgmt_fert_N_rate_sum,mgmt_fert_N_rate_max,mgmt_fert_P2O5_rate_sum,mgmt_fert_P2O5_rate_max,mgmt_fert_K2O_rate_sum,mgmt_fert_K2O_rate_max,mgmt_fert_S_rate_sum,mgmt_fert_S_rate_max,mgmt_fert_Mg_rate_sum,mgmt_fert_Mg_rate_max,mgmt_fert_B_rate_sum,mgmt_fert_B_rate_max,mgmt_fert_Zn_rate_sum,mgmt_fert_Zn_rate_max
220,2024,43.0,3.0,25.0,7.3,3.74,197.06,380.11444,6.0,420.0,66.0,0.5447121212121211,0.8,0.168,0.2021997785833032,0.382,0.73775,0.0031565769138279,0.257,35.95099999999999,195.0,0.632,39.0,3,2,3__43,15.05751633986928,31.1,524.5,3221.3900000000003,3.11,1.4072549019607845,25,586.99,-62.49000000000001,1446.4,7,93,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,41.8,19.13225806451613,30.7,614.47,130.63,3.11,2,0.0392688622901481,0.1586056547619048,-0.237598166539343,-0.237598166539343,-0.0721090386235182,17,2024-05-22,2024-09-04,1,102.0,143.0,5.0,1356.1999999999998,401.4000000000001,428.78,-27.37999999999988,2241.250000000001,3.11,22.0,7.0,58.0,6.0,47.0,0.6401246200607903,0.7937142857142858,0.3718571428571428,53.0,0.741,0.7772142857142857,0.77025,0.5772857142857143,0.3885714285714286,,653.0,0.5688502693665242,0.7643289575289576,0.7844189044038669,0.7548571428571427,0.5719315068493148,0.3940326113409589,0.0514411619227483,1,1,1,1,1705.0,1.0,453.0,453.0,38.9,38.9,6.07,6.07,0.2,0.2,6.55,6.55,430.0,430.0,41.3,41.3,0.17,0.17,1.7,1.7,5.4,5.4,6.75,6.75,5.9,5.9,,,,,165.0,79.0,14.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Сапог,Пшеница яровая,3.12756,productivity_data_c_ha_exact_field_name,True,9,1,248.0,195.0,49.0,199.0,22.11111111111111,25.0,5.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,80.0,80.0,2000.0,139.0,105.0,3.0,0.0,0.0,0.0,0.0,142.0,102.0,5.0,1.3160000000000003,0.26320000000000005,0.68,32.9,195.0,49.0,27.2,27.2,0.0,0.0,0.0,0.0,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0
222,2024,43.0,3.0,62.0,6.9,3.725,206.315,278.80506,4.845,420.0,69.0,0.5152463768115942,0.822,0.116,0.2125972858837416,0.372,0.744,0.0025392768064669,0.274,35.552,200.0,0.706,31.0,3,2,3__43,15.05751633986928,31.1,524.5,3221.3900000000003,3.11,1.4072549019607845,25,586.99,-62.49000000000001,1446.4,7,93,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,41.8,19.13225806451613,30.7,614.47,130.63,3.11,2,0.0771297933584898,0.2269209483225107,-0.1474334949364361,-0.1474334949364361,-0.0676235803295677,17,2024-05-20,2024-09-03,1,104.0,141.0,5.0,1375.5999999999997,415.2,434.58,-19.380000000000052,2274.87,3.11,22.0,7.0,58.0,6.0,49.0,0.6017288629737609,0.8168571428571427,0.3068571428571429,54.0,0.721,0.795,0.7903571428571428,0.5848571428571429,0.3631428571428571,,655.3,0.5626300870053326,0.7737829751369576,0.8009723032069971,0.773823675240161,0.5749748677248675,0.3686084319077949,0.0659582593848987,1,1,2,1,1705.0,1.0,337.0,337.0,27.25,27.25,3.385,3.385,0.19,0.19,3.77,3.77,449.0,449.0,23.15,23.15,0.08,0.08,1.795,1.795,5.45,5.45,9.465,9.465,5.6,5.6,,,,,165.0,79.0,15.0,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Соколки 1,Пшеница яровая,3.6562581,productivity_data_c_ha_exact_field_name,True,9,1,250.0,202.0,42.0,507.0,56.333333333333336,62.0,5.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.7741935483871,96.7741935483871,96.7741935483871,6000.0,138.0,106.0,3.0,0.0,0.0,0.0,0.0,140.0,104.0,5.0,1.3080645161290323,0.26161290322580644,0.6935483870967742,81.10000000000001,202.0,42.0,32.903225806451616,32.903225806451616,0.0,0.0,0.0,0.0,2.9032258064516134,2.9032258064516134,0.0,0.0,0.0,0.0,0.0,0.0
223,2024,43.0,3.0,70.0,6.433333333333334,3.6633333333333336,175.33333333333334,560.82853,6.72,430.0,72.0,0.4875277777777778,0.775,0.148,0.2080225663654882,0.33425,0.70575,0.002594654933369,0.284,35.102000000000004,195.0,0.627,34.0,3,2,3__43,15.05751633986928,31.1,524.5,3221.3900000000003,3.11,1.4072549019607845,25,586.99,-62.49000000000001,1446.4,7,93,6,3,79.8,546.82,77.95,83.1,12.948387096774193,26.3,627.31,112.97,2.29,120.1,18.066666666666663,31.1,733.29,134.72,3.05,5,199.7,19.706451612903223,29.4,699.5,130.72,2.62,0,41.8,19.13225806451613,30.7,614.47,130.63,3.11,2,0.0378505827933753,0.1784556701468467,-0.187750621763857,-0.1704291669115198,-0.0947056070726658,17,2024-05-19,2024-08-30,1,105.0,140.0,5.0,1389.3999999999996,415.2000000000001,439.63,-24.42999999999995,2296.51,3.11,22.0,7.0,59.0,6.0,52.0,0.5752912087912088,0.7677142857142858,0.2912857142857142,55.0,0.6892857142857143,0.7580714285714286,0.7471428571428571,0.5941428571428571,0.3673333333333333,,669.0999999999999,0.5222697859631658,0.7547100716392751,0.7591567055393587,0.738240885768296,0.5754581881533098,0.3769969669396418,0.0621840810549727,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,79.0,14.0,14.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Соколки 2,Пшеница яровая,3.3508571000000003,productivity_data_c_ha_exact_field_name,True,9,1,250.0,202.0,42.0,585.0,65.0,70.0,5.0,3.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.66666666666667,66.66666666666667,66.66666666666667,2000.0,138.0,106.0,3.0,0.0,0.0,0.0,0.0,136.0,108.0,5.0,1.3271428571428572,0.26542857142857146,0.7142857142857143,92.9,202.0,42.0,22.66666666666667,22.66666666666667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2024,44.0,3.0,104.0,6.5,3.808,191.728,598.903534,18.618,516.0,67.0,0.544089552238806,0.803,0.21,0.1788976803653362,0.4075,0.7545,-0.0005149804538563,0.337,36.454,161.0,0.5930000000000001,35.0,3,2,3__44,15.50326797385621,34.0,628.2,3167.1,3.82,1.4711764705882353,37,568.45,59.75,1514.8,11,91,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,201.6,20.42258064516129,30.6,688.69,128.65,2.77,2,61.6,19.258064516129032,31.1,607.35,120.85,2.89,2,0.0505543361888891,0.4161321203102453,-0.2444743421611069,-0.1729202679673268,-0.2146628237666473,17,2023-09-07,2024-08-01,1,360.0,250.0,5.0,1885.4,1255.9,738.56,517.3400000000001,4651.199999999999,3.82,37.0,11.0,212.0,12.0,84.0,0.5347448979591837,0.7901428571428571,0.3532857142857142,280.0,0.496,0.5281428571428571,0.4225689368770764,0.4189933554817275,0.4154177740863787,0.4082666112956811,696.6999999999998,0.5180781954887218,0.6097189314750291,0.7773579638752054,0.7743222789115646,0.6863402433528615,0.526463889182616,0.0530581693755346,3,1,4,1,1705.0,1.0,474.25,474.25,27.125,27.125,5.6175,5.6175,0.2075,0.2075,3.6175,3.6175,447.0,447.0,19.7,19.7,0.1575,0.1575,0.8775000000000001,0.8775000000000001,5.625,5.625,9.2325,9.2325,5.9750000000000005,5.9750000000000005,,,,,199.0,45.0,83.0,83.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,wheat_winter,Холодный ключ,Пшеница озимая,5.0582692,productivity_data_c_ha_exact_field_name,True,13,1,238.0,205.0,39.0,1134.0,87.23076923076923,104.0,8.0,3.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,324.7307692307692,64.94615384615385,153.84615384615384,33772.0,166.0,78.0,6.0,291.44230769230774,48.573717948717956,192.30769230769232,30310.0,248.0,361.0,8.0,2.9817307692307686,0.3727163461538461,2.0,310.09999999999997,205.0,39.0,89.44461538461539,52.30769230769231,39.1,39.1,0.0,0.0,6.346153846153847,4.615384615384616,0.0,0.0,0.0,0.0,0.0,0.0
226,2024,44.0,3.0,40.0,7.2,3.79,218.81,806.48818,8.56,420.0,67.0,0.5303582089552239,0.789,0.238,0.1682268991475268,0.399,0.726,-0.0005324197840926,0.297,35.534,162.0,0.551,35.0,3,2,3__44,15.605228758169938,33.2,583.4,3183.25,3.5,1.4626797385620915,34,578.87,4.529999999999973,1525.5000000000002,10,89,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,49.900000000000006,19.458064516129035,31.2,610.31,125.66,2.96,2,0.0412374475987207,0.3249354392135642,-0.2448312622018503,-0.1863430100944807,-0.1801188094748389,17,2023-09-10,2024-08-02,1,357.0,253.0,5.0,1884.7000000000007,1153.4,751.8800000000001,401.52,4630.95,3.5,34.0,10.0,211.0,12.0,85.0,0.5102756302521008,0.771,0.2994285714285714,277.0,0.4485714285714285,0.4388571428571429,0.3774916943521594,0.3752491694352159,0.3730066445182724,0.3685215946843854,688.5000000000001,0.4712366071428571,0.6000698611733094,0.7642576354679803,0.7452070844686649,0.6466938775510205,0.5314453292132161,0.0498608534322819,0,0,1,1,1705.0,1.0,443.0,443.0,29.4,29.4,1.03,1.03,0.14,0.14,1.3,1.3,388.0,388.0,18.0,18.0,0.12,0.12,0.3,0.3,6.8,6.8,5.78,5.78,5.7,5.7,,,,,,,,,,,,,,,,,,,,wheat_winter,Штаны,Пшеница озимая,4.9315,productivity_data_c_ha_exact_field_name,True,13,1,211.0,206.0,38.0,397.0,30.53846153846154,40.0,8.0,4.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,353.75,70.75,162.5,14150.0,166.0,78.0,6.0,317.5,52.916666666666664,175.0,12700.0,253.0,356.0,8.0,3.0,0.375,2.0,120.0,206.0,38.0,93.25,55.25,50.6,50.6,0.0,0.0,6.375,4.875,0.0,0.0,0.0,0.0,0.0,0.0
227,2024,3.0,40.0,346.0,6.953846153846154,3.8015384615384615,195.0484615384616,763.0697146153847,10.056153846153848,475.38461538461536,74.0,0.4870405405405405,0.754,0.171,0.2160493211451389,0.276,0.724,0.0015570442512459,0.277,36.041,168.0,0.583,38.0,1,2,40__3,15.605228758169938,33.2,583.4,3183.25,3.5,1.4626797385620915,34,578.87,4.529999999999973,1525.5000000000002,10,89,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,49.900000000000006,19.458064516129035,31.2,610.31,125.66,2.96,2,0.0444617492082185,0.268599536737772,-0.1666511565232152,-0.1231051918669565,-0.1194563813733363,17,2024-05-10,2024-08-16,1,114.0,131.0,5.0,1545.2000000000007,494.8,469.97,24.829999999999984,2469.05,3.5,32.0,10.0,61.0,11.0,61.0,0.5487213114754098,0.748,0.2898571428571428,40.0,0.6668571428571429,0.74,0.7356190476190476,0.6405714285714286,0.4240714285714285,,426.9,0.5323958060288334,0.7439081632653061,0.7365801749271137,0.7304444444444445,0.6045650080256825,0.446421383647799,0.1206878690562519,1,1,14,1,1705.0,1.0,441.57142857142856,441.57142857142856,26.40357142857143,26.40357142857143,9.212142857142856,9.212142857142856,0.2999999999999999,0.2999999999999999,1.2228571428571426,1.2228571428571426,364.2142857142857,364.2142857142857,8.708571428571428,8.708571428571428,0.1121428571428571,0.1121428571428571,0.5778571428571428,0.5778571428571428,5.786428571428572,5.786428571428572,13.137142857142855,13.137142857142855,5.120714285714286,5.120714285714286,,,,,159.0,85.0,21.0,21.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,barley_spring,Большая Семёниха СК,Ячмень яровой,3.0077399,productivity_data_c_ha_exact_field_name,True,14,1,297.0,218.0,26.0,3472.0,248.0,346.0,6.0,6.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119.0,125.0,2.0,0.0,0.0,0.0,0.0,128.0,116.0,7.0,5.057369942196532,0.7224814203137903,2.023121387283237,1749.85,218.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,2024,40.0,44.0,59.0,6.699999999999999,3.515,179.82,438.82045,7.755,420.0,64.0,0.532375,0.769,0.192,0.1986028936722725,0.39875,0.7095,0.0046629046558685,0.622,34.072,192.0,0.577,35.0,7,1,44__40,15.50326797385621,34.0,628.2,3167.1,3.82,1.4711764705882353,37,568.45,59.75,1514.8,11,91,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,201.6,20.42258064516129,30.6,688.69,128.65,2.77,2,61.6,19.258064516129032,31.1,607.35,120.85,2.89,2,0.0808161591664501,0.1823256811815635,-0.0657755005411254,0.1509512350394702,0.1767653762767733,17,2024-04-29,2024-09-20,1,125.0,120.0,5.0,1606.4999999999998,573.0,495.83,77.16999999999996,2650.099999999999,3.82,37.0,11.0,69.0,11.0,55.0,0.5844207792207792,0.7595714285714286,0.6037142857142858,75.0,0.412,0.4862857142857142,0.7055714285714286,0.7595714285714286,0.7132857142857143,,872.4999999999999,0.4068978102189781,0.4658559218559219,0.6613033707865168,0.7381006036217302,0.7286383884238898,0.7213528884908195,0.0627561519705328,2,1,2,1,1705.0,1.0,257.0,257.0,23.23,23.23,13.295,13.295,0.345,0.345,7.09,7.09,386.0,386.0,12.7,12.7,0.13,0.13,1.7999999999999998,1.7999999999999998,5.65,5.65,2.765,2.765,3.71,3.71,,,,,200.0,44.0,61.0,61.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Бонн 1,Подсолнечник,3.0528814,productivity_data_c_ha_exact_field_name,True,13,1,209.0,175.0,69.0,549.0,42.23076923076923,59.0,4.0,8.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.69491525423729,101.69491525423729,101.69491525423729,6000.0,209.0,400.0,4.0,0.0,0.0,0.0,0.0,119.0,125.0,7.0,2.139576271186441,0.3056537530266344,1.0169491525423728,123.575,175.0,69.0,10.169491525423728,10.169491525423728,46.77966101694915,46.77966101694915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,2024,40.0,44.0,12.0,6.4,2.36,225.3,220.85171,12.11,480.0,67.0,0.4820149253731342,0.676,0.127,0.1787215371379027,0.3115,0.629,0.0040340337455532,0.509,32.294999999999995,197.0,0.549,39.0,7,1,44__40,15.50326797385621,34.0,628.2,3167.1,3.82,1.4711764705882353,37,568.45,59.75,1514.8,11,91,11,4,70.4,539.09,77.0,114.9,13.625806451612904,27.8,611.66,109.69,2.51,179.7,18.716666666666665,34.0,720.31,132.26,3.82,7,201.6,20.42258064516129,30.6,688.69,128.65,2.77,2,61.6,19.258064516129032,31.1,607.35,120.85,2.89,2,0.0662238673980272,0.1633356485018249,-0.0598569964349376,0.0653114463967404,0.1306665666686255,17,2024-04-29,2024-09-20,1,125.0,120.0,5.0,1606.4999999999998,573.0,495.83,77.16999999999996,2650.099999999999,3.82,37.0,11.0,69.0,11.0,58.0,0.5321699507389163,0.6564285714285714,0.5367142857142857,93.0,0.4038571428571428,0.4652857142857143,0.6147142857142857,0.6364285714285715,0.6438095238095237,,1164.5,0.3790807453416149,0.4510500610500611,0.5995160513643659,0.6267454728370222,0.6373342857142859,0.6503004926108374,0.0375765009518698,1,1,1,1,1705.0,1.0,296.0,296.0,23.9,23.9,19.46,19.46,0.41,0.41,3.21,3.21,284.0,284.0,13.0,13.0,0.13,0.13,2.17,2.17,6.68,6.68,5.3,5.3,3.12,3.12,,,,,162.0,82.0,,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sunflower,Бонн 2,Подсолнечник,3.2544167,productivity_data_c_ha_exact_field_name,True,13,1,209.0,175.0,69.0,115.0,8.846153846153847,12.0,4.0,8.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,1200.0,209.0,400.0,4.0,0.0,0.0,0.0,0.0,119.0,125.0,7.0,2.235,0.3192857142857143,1.0,26.82,175.0,69.0,10.0,10.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,2024,40.0,43.0,223.0,7.1000000000000005,3.73,184.71,792.107215,3.6633333333333336,445.0,74.0,0.5477972972972973,0.797,0.181,0.207186949117427,0.33075,0.72,0.0043740181376491,0.505,40.537,194.0,0.6160000000000001,48.0,2,1,43__40,16.017647058823528,32.5,446.6,3208.02,3.24,1.490326797385621,36,601.3,-154.7,1581.1,11,93,6,4,62.8,544.65,80.48,81.3,14.029032258064516,27.2,622.74,116.16,2.41,110.9,19.01,32.5,730.26,136.94,3.24,7,154.3,20.625806451612902,30.5,697.49,133.15,2.62,1,37.3,20.151612903225807,31.5,612.88,134.57,3.23,3,0.078701349950201,0.1778653509888804,-0.0429546054639804,0.0730898425104307,0.1327354602817405,17,2024-05-12,2024-09-23,1,112.0,133.0,5.0,1563.5999999999997,358.2,481.06999999999994,-122.86999999999996,2453.5699999999997,3.24,34.0,11.0,65.0,6.0,61.0,0.6144285714285714,0.791,0.4601428571428571,62.0,0.4892142857142857,0.7105714285714286,0.7834285714285715,0.7182857142857142,0.6938095238095239,,796.2000000000003,0.3889657142857142,0.5944567541302234,0.7572842490842491,0.7906645264847513,0.7224034536891681,0.696171589688507,0.0643819298084852,3,1,8,1,1705.0,1.0,498.5,498.5,20.31,20.31,7.0525,7.0525,0.34875,0.34875,1.7525,1.7525,384.0,384.0,9.36625,9.36625,0.12,0.12,0.6637500000000001,0.6637500000000001,5.62125,5.62125,7.86625,7.86625,5.7075,5.7075,,,,,204.0,40.0,63.0,63.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,sunflower,Бригадная стрелка,Подсолнечник,3.2521794,productivity_data_c_ha_exact_field_name,True,10,1,275.0,177.0,67.0,1757.0,175.7,223.0,4.0,5.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.1121076233184,180.1121076233184,180.1121076233184,40165.0,275.0,334.0,4.0,0.45454545454545453,0.11363636363636363,0.45454545454545453,100.0,124.0,120.0,7.0,2.195403587443946,0.3136290839205637,1.0089686098654709,489.575,177.0,67.0,18.01121076233184,18.01121076233184,82.85156950672646,82.85156950672646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,2024,43.0,40.0,235.0,7.2625,3.685,204.0575,646.09227125,9.26,453.75,73.0,0.4971643835616438,0.79,0.182,0.2213967500286536,0.299,0.743,0.0020918098587213,0.274,36.293,178.0,0.6080000000000001,33.0,1,2,40__43,15.605228758169938,33.2,583.4,3183.25,3.5,1.4626797385620915,34,578.87,4.529999999999973,1525.5000000000002,10,89,11,4,66.4,540.35,77.63,107.9,13.703225806451613,27.5,614.96,111.59,2.41,196.3,18.773333333333333,33.2,724.09,133.66,3.5,7,162.89999999999998,20.438709677419357,30.5,693.54,130.33,2.61,1,49.900000000000006,19.458064516129035,31.2,610.31,125.66,2.96,2,0.0455056755470706,0.1940667066593537,-0.1324347751921281,-0.120239826186885,-0.1058531051668919,17,2024-05-13,2024-09-09,1,111.0,134.0,5.0,1516.2000000000007,486.49999999999994,459.08,27.41999999999996,2409.5800000000004,3.5,31.0,10.0,59.0,11.0,59.0,0.5618837772397095,0.7877142857142857,0.2701428571428571,46.0,0.6883571428571429,0.7868571428571428,0.7807142857142857,0.6131904761904762,0.3859047619047618,,551.6,0.5030647270349787,0.7487029702970298,0.7856411149825785,0.7715521235521235,0.6130544863106534,0.3990528946272387,0.0975905200789993,2,1,9,1,1705.0,1.0,420.55555555555554,420.55555555555554,27.633333333333333,27.633333333333333,10.624444444444444,10.624444444444444,0.2788888888888888,0.2788888888888888,1.9811111111111108,1.9811111111111108,414.8888888888889,414.8888888888889,13.133333333333333,13.133333333333333,0.1144444444444444,0.1144444444444444,0.8033333333333333,0.8033333333333333,6.022222222222222,6.022222222222222,7.4,7.4,5.493333333333333,5.493333333333333,,,,,184.0,60.0,61.0,61.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wheat_spring,Давыдкин увал левый,Пшеница яровая,3.806383,productivity_data_c_ha_exact_field_name,True,13,1,278.0,227.0,17.0,2886.0,222.0,235.0,7.0,5.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.28638497652582,103.28638497652582,103.28638497652582,22000.0,162.0,82.0,3.0,0.0,0.0,0.0,0.0,131.0,113.0,7.0,2.206382978723404,0.3151975683890577,0.7,518.5,227.0,17.0,35.11737089201878,35.11737089201878,0.0,0.0,0.0,0.0,3.0985915492957745,3.0985915492957745,0.0,0.0,0.0,0.0,0.0,0.0
